,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
45,12500,8546,3954,3418,2564,2049,515,8546.0,4975,4709,857,972,926,169,580,584,124,273,258,48,13,6,1,3137,2935,515,1959,468.4630101911784,1099.376248791921,360.0,646.2284201780016,1053.7975343970845,1300.9793525789662,1347.7066253062549,439.231533203098,439.88975831132313,437.81032108188583,438.6066414282062,133,26,42,12,1,0
46,12500,8348,4152,3339,2504,2020,485,8348.0,5478,4497,793,741,569,107,311,289,43,1023,884,157,12,15,1,3391,2740,485,1732,472.6806380383297,1087.8509772085613,360.0,646.4775143560358,1048.5108476893363,1286.9653931439443,1331.1472113257776,448.55810311895095,448.6563715172194,449.5258520366999,441.10983472068233,131,13,29,42,1,0
47,12500,9269,3231,3708,2781,2107,673,9269.0,4574,4246,1022,669,633,161,667,654,157,137,119,29,1,2,2,3100,2838,673,2658,445.07691376215024,1106.2183948993934,360.0,637.7949620669938,1059.3947289667308,1312.6674562395233,1373.9401835122715,393.3336747793907,392.11484361055966,390.37458387029966,360.3406011863163,145,30,30,6,1,0
48,12500,8554,3946,3422,2566,1919,647,,4931,2731,1112,811,436,159,727,413,166,720,361,138,6,7,2,2667,1514,647,3726,500.8687592307488,1179.598418163331,360.0,855.323098242002,1111.5328884517812,1368.7147066336588,,444.89474365714926,445.27504668745235,444.9280769904826,398.30838002078474,133,27,29,25,1,193
49,12500,9036,3464,3614,2711,1796,915,9036.0,4348,4042,1443,584,565,198,333,316,123,581,557,207,0,0,0,2850,2604,915,2667,420.2720606571552,1105.0330652364667,360.0,622.9203262690061,1026.0139160125545,1283.1048251035193,1366.1957341944567,377.73936190403595,379.95451341918755,379.76641818109226,0.0,141,16,27,27,0,0
50,12500,8483,4017,3393,2545,1905,640,,4977,3404,1048,600,432,99,718,507,162,752,582,145,10,8,2,2897,1875,640,3071,513.9807851388722,1190.1509955630454,360.0,871.3895606710464,1132.6622879437757,1378.5713788529256,,469.32676980833605,468.946466778033,468.30490833647457,458.08975682132274,133,28,23,30,1,296
51,12500,8045,4455,3218,2414,1905,508,,4879,4088,928,616,519,106,492,414,103,1088,887,211,11,8,0,2672,2260,508,2605,524.2836981717936,1182.3383256119505,360.0,873.4533901552057,1122.9079356097504,1370.8170265189003,,482.9841475402603,483.6215934277063,483.5358791419919,464.5767882329005,126,21,25,44,1,78
52,12500,7669,4831,3068,2301,1850,450,,3409,3436,1102,606,655,203,668,674,210,784,764,235,15,13,4,1336,1330,450,4553,567.6826685170265,1292.9149299815356,360.0,937.0461812667716,1176.1370903577163,,,496.9331875283618,496.62193211710644,496.65526545043974,487.150719995894,120,32,30,36,1,1014
53,12500,8001,4499,3200,2400,2100,301,,3993,2882,774,470,318,98,856,602,163,1022,743,212,9,6,0,1636,1213,301,4851,574.6702725604885,1293.3956363897018,360.0,990.6739760034577,1223.8557941853294,,,496.8887362341928,496.228779524236,497.19999164544816,472.4560522515081,125,33,18,40,1,1123
54,12500,8274,4226,3310,2482,1995,487,,4178,3796,948,1008,1017,247,639,518,138,314,267,76,1,1,0,2216,1993,487,3578,531.4714787113247,1231.784671636519,360.0,894.098424890158,1149.7347885265358,,,475.32064385139887,475.4230248037798,475.11176939252437,348.0260551068069,129,26,46,14,1,520
55,12500,8536,3964,3414,2561,1950,611,8536.0,5238,4169,966,929,783,182,457,366,80,621,440,93,6,7,0,3225,2573,611,2127,493.27729164557496,1145.8009016815013,360.0,846.1500545530157,1098.393178096123,1338.4840871870924,1393.9386326416568,459.56612847626667,460.9440505541888,460.75530596544417,459.71677782691603,133,19,38,24,1,0
56,12500,8147,4353,3259,2444,1867,577,,4943,3789,1010,1059,819,199,877,662,183,278,203,49,17,5,2,2712,2100,577,2758,515.7807286713139,1174.7064856046616,360.0,862.6703448247924,1112.9387597431967,1359.3933051978,,475.31462824458856,475.93952001948037,475.59255032251065,411.1046715346305,127,35,42,11,1,21
57,12500,8871,3629,3548,2661,2365,297,8871.0,4712,3056,525,752,446,67,646,419,78,683,444,82,7,4,1,2624,1743,297,4207,491.97381608984983,1142.472591395385,360.0,852.52484138142,1117.196170052739,1372.923442780085,1400.0143518710033,411.21607214548214,411.6130418424518,411.56304184245187,404.0123924918023,138,23,26,25,1,0
58,12500,8568,3932,3427,2570,1714,857,8568.0,4711,3805,1382,766,558,200,366,280,104,763,650,219,12,12,2,2804,2305,857,2602,455.1673009879671,1112.439260889628,360.0,633.3971308952117,1033.5356773267938,1283.1720409632105,1360.9902227814189,398.80221569494483,399.6318693745985,402.36953171226094,398.93792998065913,134,15,31,33,1,0
59,12500,8794,3706,3518,2638,2181,457,8794.0,4978,4239,725,828,688,128,607,532,91,403,355,49,16,9,0,3124,2655,457,2558,451.45460609609506,1073.0933124240337,360.0,634.382795762061,1040.569975249204,1286.5699752492715,1328.2063388856493,395.9729039985185,396.36987369548825,396.59195161756617,376.81922434483835,138,25,33,17,1,0
60,12500,7531,4969,3012,2259,1591,669,,5127,4526,1211,761,619,185,854,747,177,770,656,176,10,10,4,2732,2494,669,1636,552.0751694648726,1234.81489457289,360.0,902.7691092825582,1138.0418365552982,1379.587291100802,,531.4183994025843,531.0380963722812,531.4874470216319,516.9753258095103,118,36,32,33,1,335
61,12500,8805,3695,3522,2642,2059,582,,4003,3839,1009,608,586,149,475,451,120,580,560,154,1,7,4,2339,2235,582,3649,486.6586753294256,1166.7801070441142,360.0,845.1659747550283,1105.4521530899901,1369.543062180963,,417.0200874598447,417.003420793178,417.0891350788923,339.7910831308382,137,21,27,26,1,137
62,12500,8156,4344,3262,2447,2006,441,,5129,4152,768,753,593,114,668,514,103,830,643,110,7,9,0,2871,2393,441,2451,535.6735182435576,1191.5810989193922,360.0,896.4392963557904,1148.8029327194413,1388.9847509013216,,497.173587995211,497.35086072248373,497.3675273891504,480.30995163157417,127,26,30,32,1,210
63,12500,9201,3299,3680,2760,2235,526,,4503,3409,873,350,287,74,298,214,60,998,796,212,5,4,1,2852,2108,526,3715,473.7653928534545,1152.0218401060818,360.0,665.0001574581096,1105.366474474413,1370.4573835653914,,402.3750574030483,403.53501411300505,404.17657255456345,353.9780877060772,144,12,15,41,1,91
64,12500,7024,5476,2810,2107,1718,389,,5425,4248,828,811,639,118,1332,1070,203,651,510,115,18,6,3,2613,2023,389,1999,604.153695935507,1277.7170438398082,360.0,1007.94160579228,1199.3961512468807,,,577.039627776109,576.6259914124727,576.659324745806,557.8026147890955,110,53,32,26,1,660
65,12500,8864,3636,3546,2659,1723,936,8864.0,5093,3181,1481,558,344,167,673,434,197,644,423,180,12,3,1,3206,1977,936,2745,448.5777421952513,1121.4394977211944,360.0,632.9862393012389,1038.849059814023,1293.3945143595308,1378.485423450469,392.7386708730109,391.6310951154351,391.96139814573814,385.534991219331,138,27,22,25,1,0
66,12500,7515,4985,3006,2254,1899,356,,4380,3634,766,573,461,86,830,664,139,1099,940,184,6,2,1,1872,1567,356,3720,611.7766109335466,1315.5709783515192,360.0,1038.537612420936,1258.4467033300969,,,555.5825988862889,555.1499149036049,555.4968846005746,485.7287027823908,118,33,23,45,1,1225
67,12500,8646,3854,3458,2594,1856,738,8646.0,4525,4326,1205,401,411,118,564,563,152,735,695,192,8,10,5,2817,2647,738,2444,474.5711395210567,1140.4198280528879,360.0,654.4625032826912,1072.059589529752,1324.605044075264,1391.695953166196,437.17945883861074,437.0580302671822,438.2346536438056,418.57642853558036,135,26,19,33,1,0
68,12500,8661,3839,3464,2598,2307,292,8661.0,4686,3671,527,1006,751,109,602,488,75,409,314,47,23,11,4,2646,2107,292,3616,505.08209696198617,1152.8986424328455,360.0,862.6683309775318,1127.0206619798566,1377.6570256162918,1404.2024801617554,450.29007653321327,450.73942718256393,451.0863968795336,406.546137139273,135,24,38,16,1,0
69,12500,9178,3322,3671,2753,1962,792,9178.0,4275,3687,1228,571,451,150,311,273,88,646,609,195,17,8,3,2730,2346,792,3310,420.9746086493064,1097.0924697902597,360.0,625.787584231514,1034.139915233807,1290.321733415686,1362.3217334157105,363.34436655072295,364.4852756416321,364.6067042130607,359.20215875851505,144,14,24,29,1,0
70,12500,8576,3924,3430,2573,1936,637,8576.0,5299,4124,991,371,311,74,515,409,110,1106,851,170,6,1,0,3301,2552,637,2086,495.57969062466515,1153.0645869603977,360.0,849.7577167002592,1105.2009567934851,1344.019138611727,1402.0191386117467,462.6924924068146,463.88578245010467,463.6078603721826,455.46976513408714,133,21,16,43,1,0
71,12500,7489,5011,2996,2247,1975,271,,3639,3120,847,718,623,201,565,445,119,1096,978,253,4,6,3,1256,1068,271,4894,622.377851038107,1362.9527213154336,360.0,1056.1205132175512,1275.302331399439,,,547.3722731808645,547.7192428778342,547.4746541332455,366.93439439298106,118,23,31,47,1,1733
72,12500,8696,3804,3478,2609,2266,343,,3910,2947,674,733,552,122,519,397,78,711,535,126,14,12,5,1933,1451,343,4969,503.63732956992146,1169.1223983015004,360.0,861.770478934555,1125.9017143657843,1390.7198961840363,,409.6341785855697,409.6675119189031,409.61751191890306,407.1744383258294,136,20,29,28,1,130
73,12500,8308,4192,3323,2492,2124,369,,3868,3948,711,1096,1135,208,128,158,26,664,633,108,22,14,0,1958,2008,369,3973,546.0728106448066,1236.6380132272293,360.0,919.7713049307986,1176.1349412944655,,,481.94808990896155,482.8842370951088,482.90090376177545,471.3669210777925,130,7,49,29,1,592
74,12500,8043,4457,3217,2413,1756,657,,4051,3715,1321,527,525,172,893,780,282,539,511,209,12,6,1,2080,1893,657,3413,525.8864933477242,1243.2990119755339,360.0,874.8886595993099,1124.1613868720374,1403.7977505084555,,475.2061510509108,473.8373198820796,474.8591813539411,436.64402983878847,127,40,25,26,1,588
75,12500,8618,3882,3447,2585,1966,620,,3377,3523,1153,33,26,6,726,743,235,877,926,288,7,11,4,1734,1817,620,4447,493.96059956518445,1191.9763310366573,360.0,848.81245351196,1111.4747267690184,1386.0201813145338,,414.5589795270136,385.31157692961017,415.00833017636427,403.71893623697,135,35,2,42,1,357
76,12500,8055,4445,3222,2416,1967,450,8055.0,5878,4103,782,921,620,125,570,422,74,923,640,132,10,7,1,3454,2414,450,1737,509.78528044027354,1139.7876135656484,360.0,853.9040259436307,1096.046566736155,1333.5920212816704,1374.5011121907753,483.5970115623352,484.27190333722695,483.8749336402572,483.28337519869876,126,22,34,34,1,0
77,12500,7794,4706,3118,2338,1854,484,,5181,3848,908,796,592,142,1070,829,185,566,429,97,0,0,0,2749,1998,484,2563,545.5751798874531,1218.8897548863836,360.0,900.9123929092035,1143.4578474546722,1387.821483818366,,506.2239629169666,506.5518849948887,504.6146555576592,0.0,121,42,31,22,0,242
78,12500,7909,4591,3164,2373,1919,453,7909.0,5392,4312,809,963,769,162,682,508,102,712,599,92,0,2,0,3035,2434,453,1987,523.9449942706856,1161.8816161863485,360.0,868.1832361424696,1113.819599778828,1351.1832361425238,1392.274145233447,492.8519910413953,493.68575727516156,493.7506923400967,411.0660603054627,123,26,38,29,1,0
79,12500,8328,4172,3331,2498,1893,606,,4951,3602,1059,926,656,201,614,457,130,603,453,121,6,4,1,2802,2032,606,2888,532.961591888825,1234.7671472540044,360.0,897.0541384998958,1153.9632294090034,1406.963229409062,,491.0534043313634,491.29799307595215,491.40037402833315,350.65123982919533,131,25,36,24,1,574
80,12500,8454,4046,3382,2536,2246,290,,3677,3649,610,826,838,140,426,422,87,594,616,93,2,2,0,1829,1771,290,4564,521.8810498320807,1185.616755843451,360.0,883.023567364256,1143.468439159137,1405.4684391592066,,448.83931593435653,448.66723801227863,448.980874375915,372.6120432070821,133,19,37,27,1,241
81,12500,8995,3505,3598,2698,2204,495,8995.0,5972,3205,774,581,310,77,650,376,83,815,494,119,0,0,0,3926,2025,495,2549,454.2696221942698,1092.1500485673926,360.0,641.2681895690652,1057.9841569350024,1308.1659751168888,1353.2568842078133,400.1843366313556,399.8373669343859,400.14862234564134,0.0,140,23,20,29,0,0
82,12500,9007,3493,3603,2702,2214,488,9007.0,3926,4184,810,865,942,206,366,395,63,300,302,53,0,1,0,2395,2544,488,3580,463.48187017071854,1116.8017474534126,360.0,650.7614074879043,1075.591943618416,1333.6828527093937,1378.0464890730452,391.8268229997978,391.8608056837804,391.5489009218757,287.36080568377747,141,17,41,14,1,0
83,12500,8162,4338,3265,2449,1669,779,8162.0,5502,4636,1257,659,549,156,772,693,185,651,521,136,10,5,1,3410,2868,779,1105,490.2519146348179,1140.1352812978566,360.0,660.1736569429379,1069.8406732599278,1307.4770368963432,1378.20430962364,477.50318368576825,479.28565121823584,477.7120581446427,342.1562139887951,127,33,28,27,1,0
84,12500,7224,5276,2890,2167,1619,548,,5547,3257,1131,1382,776,300,751,425,140,859,489,143,9,2,0,2546,1565,548,2565,572.5779869682965,1259.08177369101,360.0,927.7932218488652,1154.7023127579816,1406.793221848941,,533.0466119198527,532.8360058592466,532.9942309674717,393.3360058592431,113,27,50,30,1,514
