,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
0,12100,7470,4630,2988,2241,1939,302,7470.0,4860,4500,551,724,716,73,580,516,73,956,866,100,9,14,3,2591,2388,302,2189,537.7826898372264,1138.3597230996031,360.0,875.9387766765539,1109.3130863695028,1330.674995858124,1357.9372413604215,504.15410483626204,504.2004555387865,504.1325535328426,497.27054224840975,116,24,31,39,1,0
1,12100,8730,3370,3492,2619,1826,793,8730.0,4563,3604,1258,587,499,175,404,316,113,597,497,176,2,3,1,2973,2289,793,2675,454.2975381147299,1108.854389658794,360.0,635.9032512288725,1040.2581484620378,1289.8406936331535,1362.8586343521686,398.83267850654784,399.9459404573912,400.1594447333085,318.2256482365196,137,17,26,26,1,0
2,12100,7716,4384,3086,2315,1811,504,,3996,4193,964,741,859,216,731,746,165,422,425,79,0,0,0,2102,2163,504,2947,557.8726496649628,1242.2800669847982,360.0,920.5814918907307,1161.1037207922825,1407.7717852206392,,512.0005181217118,512.4998560642092,511.3206107557426,0.0,120,33,37,19,0,479
3,12100,7139,4961,2856,2142,1876,265,,3200,3294,804,627,655,160,1011,1073,253,484,558,124,6,8,2,1072,1000,265,4802,638.1703442803287,1365.4167557572273,360.0,1073.972943815388,1284.6883220206462,,,562.3073039434754,562.4222272306416,562.3439901816815,528.9063624538582,111,47,29,24,1,1647
4,12100,7136,4964,2854,2141,1698,443,,5348,3271,925,1410,819,259,826,568,133,503,336,87,10,10,3,2599,1538,443,2556,569.4616209360511,1232.7011117547677,360.0,920.066002821122,1145.7692458212234,1387.092499815048,,530.5182066084052,530.2483972862464,530.0936151909642,527.3041625601808,111,31,50,19,1,194
5,12100,7228,4872,2891,2168,1614,555,7228.0,4987,3321,1119,854,555,197,673,444,153,1042,713,211,13,14,3,2405,1595,555,2673,545.265153367209,1194.4392571179546,360.0,879.9015946734746,1108.1448654472265,1357.0614266264945,1407.442890823777,505.3111550356047,505.83705667127964,505.79954717921083,494.99867421992985,113,26,33,40,1,0
6,12100,7653,4447,3061,2296,1851,445,7653.0,3979,3984,888,702,634,143,456,491,110,845,863,189,5,8,1,1971,1988,445,3249,529.4342286230911,1166.6988900219028,360.0,866.7309324826779,1104.6740028004526,1348.9915729213574,1390.1004386965117,481.3616462838574,480.8565442655237,479.9482090556019,468.9971735822127,120,22,30,38,1,0
7,12100,7848,4252,3139,2354,1688,667,,3987,3625,1283,648,582,205,448,405,131,781,742,273,16,14,7,2094,1882,667,3205,520.0366854586622,1193.4742354327552,360.0,859.5751339223303,1098.7812563401037,1362.6498353787053,,468.07073090626994,468.32258553966835,468.5794208385375,466.61126967767143,123,20,29,36,1,149
8,12100,7967,4133,3187,2390,1728,662,7967.0,4259,3590,1220,715,613,214,718,560,199,517,432,144,10,10,1,2299,1975,662,3031,493.91049833552086,1149.0818447436234,360.0,659.5214020158198,1064.688527488084,1322.1060376098449,1382.115659629491,446.7543591670637,447.05089542935144,445.2443320856049,439.59795436481517,125,30,31,22,1,0
9,12100,7656,4444,3062,2297,1681,616,,4627,3383,1237,674,523,184,808,587,251,716,515,186,0,0,0,2429,1758,616,2853,522.6551515484141,1190.6139920580476,360.0,859.0974975907666,1094.3130778320258,1359.8288391660042,,477.0868464168629,476.531153930704,477.14074562070465,0.0,120,33,28,29,0,60
10,12100,7814,4286,3126,2344,1807,537,,4222,3809,975,851,812,183,114,118,25,1013,939,230,0,1,0,2244,1939,537,3094,535.514451547692,1189.0524857733535,360.0,883.2708326674294,1126.5918327262737,1369.6687966083168,,482.05710040165707,486.43708220591463,486.5182561471976,400.065773940209,123,6,37,44,1,88
11,12100,7571,4529,3028,2271,1619,653,7571.0,5478,4816,1098,875,783,207,630,596,121,645,536,114,12,7,3,3316,2894,653,708,491.8427831289092,1097.0360880198489,360.0,649.010553740121,1032.4272240877958,1258.2731859094233,1317.7188999575976,485.92867565255017,486.66382115782363,485.36203834481654,469.6583208377342,118,27,38,26,1,0
12,12100,8794,3306,3518,2638,2185,453,8794.0,4169,4284,724,599,642,109,340,338,55,561,545,106,4,6,1,2665,2753,453,2923,470.1295419091766,1102.9372820996086,360.0,651.9005141506927,1071.0900076500043,1317.2969124015099,1358.1927943406813,411.1529113520329,411.6430375352733,411.71230498525017,344.7678529461111,137,15,27,25,1,0
13,12100,7373,4727,2949,2212,1745,467,,4320,3196,1056,783,590,200,566,448,143,993,730,242,17,11,4,1961,1417,467,3528,544.1111637428314,1217.1387162346343,360.0,882.0554018288824,1112.979898081452,1376.0988302167952,,487.667588700342,489.39558942950316,488.80308939420803,488.38759421109296,116,24,32,40,1,84
14,12100,8419,3681,3368,2526,1879,646,8419.0,3817,4035,1048,750,790,181,14,18,2,825,871,217,4,7,2,2224,2349,646,3200,477.81420654823717,1119.0651145081683,360.0,653.1194238656976,1062.0040084467003,1304.1775335157663,1363.290807266922,394.3184001523762,419.69900846877704,435.43877454189175,369.9459495077369,130,1,35,39,1,0
