,tracking_number,pallet_id,scac,partition,received_ts,inducted_ts,sorted_ts,current_queue
34,PKG000077,2,USPS,USPS,35.8051591456381,37.73849247897146,39.28264832312731,queue_national_carrier_sort
35,PKG000078,2,USPS,USPS,35.8051591456381,37.73849247897146,39.31598165646064,queue_national_carrier_sort
36,PKG000079,2,FDEG,FDEG,35.8051591456381,37.755159145638125,39.543903734382724,queue_national_carrier_sort
37,PKG000080,2,UPSN,UPSN,35.8051591456381,37.77182581230479,39.62961802009701,queue_national_carrier_sort
38,PKG000081,2,USPS,USPS,35.8051591456381,37.82420676468575,39.64628468676368,queue_national_carrier_sort
39,PKG000082,2,USPS,USPS,35.8051591456381,37.82420676468575,39.67961802009701,queue_national_carrier_sort
40,PKG000084,2,FDEG,FDEG,35.8051591456381,37.85754009801908,39.90754009801909,queue_national_carrier_sort
41,PKG000086,2,FDEG,FDEG,35.8051591456381,37.90992105040004,39.99325438373338,queue_national_carrier_sort
42,PKG000087,2,USPS,USPS,35.8051591456381,37.9265877170667,40.009921050400045,queue_national_carrier_sort
43,PKG000089,2,USPS,USPS,35.8051591456381,37.995635336114326,40.04325438373338,queue_national_carrier_sort
44,PKG000090,2,USPS,USPS,35.8051591456381,37.995635336114326,40.27117646165546,queue_national_carrier_sort
45,PKG000096,2,USPS,USPS,35.8051591456381,38.114682955161946,40.35689074736975,queue_national_carrier_sort
46,PKG000097,2,UPSN,UPSN,35.8051591456381,38.167063907542904,40.37355741403641,queue_national_carrier_sort
47,PKG000103,3,UPSN,UPSN,37.138492478971436,38.55754009801906,40.406890747369744,queue_national_carrier_sort
48,PKG000105,3,USPS,USPS,37.138492478971436,38.64325438373335,40.634812825291824,queue_national_carrier_sort
49,PKG000107,3,USPS,USPS,37.138492478971436,38.67658771706668,40.72052711100611,queue_national_carrier_sort
50,PKG000108,3,USPS,USPS,37.138492478971436,38.72896866944764,40.73719377767278,queue_national_carrier_sort
51,PKG000109,3,USPS,USPS,37.138492478971436,38.72896866944764,40.77052711100611,queue_national_carrier_sort
52,PKG000110,3,USPS,USPS,37.138492478971436,38.745635336114304,40.99844918892819,queue_national_carrier_sort
53,PKG000112,3,FDEG,FDEG,37.138492478971436,38.81468295516193,41.08416347464248,queue_national_carrier_sort
54,PKG000113,3,FDEG,FDEG,37.138492478971436,38.81468295516193,41.100830141309146,queue_national_carrier_sort
55,PKG000115,3,UPSN,UPSN,37.138492478971436,38.84801628849526,41.13416347464248,queue_national_carrier_sort
56,PKG000121,3,FDEG,FDEG,37.138492478971436,38.986111526590506,41.36208555256456,queue_national_carrier_sort
