,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
10,12100,7814,4286,3126,2344,1807,537,,4222,3809,975,851,812,183,114,118,25,1013,939,230,0,1,0,2244,1939,537,3094,536.0503661334958,1188.33743052067,360.0,884.0913822474965,1125.4460363355754,1367.8025236462888,,483.0235310732314,485.289653150118,485.5657333664965,400.0362993514247,123,6,37,44,1,81
11,12100,7571,4529,3028,2271,1619,653,7571.0,5478,4816,1098,875,783,207,630,596,121,645,536,114,12,7,3,3316,2894,653,708,491.45262262505616,1097.2961020922264,360.0,648.9493458469719,1032.5881094502276,1259.985696755809,1317.7637088732974,484.9717725114657,483.5339940332229,483.80218630147584,471.83546058380324,118,27,38,26,1,0
12,12100,8794,3306,3518,2638,2185,453,8794.0,4169,4284,724,599,642,109,340,338,55,561,545,106,4,6,1,2665,2753,453,2923,470.03431241140436,1103.167721206256,360.0,651.9779293972624,1071.4478989344937,1319.1647254362263,1360.8474777441188,411.1724208127486,411.2080238147565,410.6054351183785,345.18272164638364,137,15,27,25,1,0
13,12100,7373,4727,2949,2212,1745,467,,4320,3196,1056,783,590,200,566,448,143,993,730,242,17,11,4,1961,1417,467,3528,545.3833480974844,1216.2407664745836,360.0,879.9193773494314,1111.4700018119227,1374.7281301185258,,486.9756512146333,488.4065205414311,487.68973368715007,487.50071751694526,116,24,32,40,1,82
14,12100,8419,3681,3368,2526,1879,646,8419.0,3817,4035,1048,750,790,181,14,18,2,825,871,217,4,7,2,2224,2349,646,3200,480.244136943539,1124.7356487006127,360.0,654.6303712244717,1066.1084929305143,1309.6187306536735,1368.8317210509001,408.8235139146837,418.5740484415225,418.7865069038431,361.8591151422487,130,1,35,39,1,0
15,12100,8060,4040,3224,2418,1881,537,8060.0,4674,4099,962,1012,947,211,686,595,170,183,180,41,6,6,3,2787,2371,537,2365,478.91542796308755,1105.2285644090532,360.0,646.7604224112297,1044.5065216966868,1292.4244845651247,1341.2206272213784,442.86014912395734,443.084374760926,441.04690798634516,386.80065436758025,126,30,44,9,1,0
16,12100,8346,3754,3338,2504,2163,341,8346.0,3991,3185,647,1056,829,168,156,136,24,662,594,113,8,7,1,2109,1619,341,4277,498.68846884602726,1137.9004933739407,360.0,848.4051338973105,1098.0462848448892,1349.5823946435175,1380.5837197333103,413.64330163189584,415.53677443583723,414.78926512119995,408.2699205116229,131,7,42,28,1,0
17,12100,8685,3415,3474,2606,2131,474,8685.0,4504,2714,837,1031,581,178,476,274,99,436,238,85,12,4,1,2549,1617,474,4045,464.64314227958056,1110.7801290001369,360.0,646.7256934937902,1060.0724585698615,1318.8521449706166,1362.3167240042724,385.4873565888587,384.58695684373004,385.07350430362794,381.03798926656725,136,17,36,16,1,0
18,12100,6495,5605,2598,1948,1446,503,,4687,3646,1223,1373,1082,352,709,550,194,642,504,173,17,8,1,1946,1502,503,2544,591.4080579206304,1268.7868259453478,360.0,934.1662947872348,1140.694639179807,1401.457520516588,,555.6136067847598,555.5844970553527,555.5154297630277,519.6954997745862,101,30,57,27,1,407
19,12100,7983,4117,3193,2395,1906,489,,4139,2473,1084,997,585,249,585,348,167,632,372,178,3,0,1,1922,1168,489,4404,543.151209156258,1257.2567094519472,360.0,901.1806894445455,1150.0646664100386,,,473.8847559986296,474.8092133695682,474.20529610162475,274.87787921998984,125,22,37,24,1,728
20,12100,7831,4269,3132,2349,2025,325,,4520,2329,763,468,224,88,1119,559,179,967,485,170,7,2,1,1959,1059,325,4488,571.9182057001481,1267.4443237575717,360.0,945.6451505410234,1189.6219916358118,,,506.3840046339685,499.492031747435,503.2823412518406,479.97468866816627,123,38,16,33,1,796
21,12100,7987,4113,3195,2396,1969,427,,3785,2493,1011,599,417,173,613,395,157,880,589,247,21,15,7,1672,1077,427,4811,534.6292583596255,1239.1263100188744,360.0,885.4971815659817,1135.6180013173896,,,459.3805074367763,458.6109237570717,459.83397432088776,445.07661375259255,125,24,24,35,1,503
22,12100,7280,4820,2912,2184,1824,360,7280.0,5451,3276,756,1031,611,147,794,483,104,920,580,145,4,1,0,2702,1601,360,2617,541.7374107664975,1158.1192757649878,360.0,875.094081848496,1104.4580527341916,1341.383651377352,1375.0996999532183,499.8570481236166,499.0738604875647,499.9822385190769,401.89899730169867,114,28,36,33,1,0
23,12100,7529,4571,3012,2259,1781,477,7529.0,4028,4094,955,778,731,194,460,417,105,815,885,177,3,4,2,1972,2057,477,3023,524.1290022110541,1157.118620066529,360.0,858.2763531588724,1088.839252779883,1335.7965452804892,1379.0609856232627,475.9777519485206,476.05586117033795,476.8301510896894,456.91992929210744,118,20,35,38,1,0
24,12100,8694,3406,3478,2608,1977,631,8694.0,4212,3443,977,646,489,112,158,168,31,860,722,200,14,3,3,2534,2061,631,3468,450.57006284100754,1079.005186381452,360.0,631.0013428930033,1032.435075982161,1272.481398034953,1330.6516230595082,382.4251367587906,382.3087871856713,382.88918737857057,347.79977787372087,136,8,25,36,1,0
