,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
14,12500,7495,5005,2998,2248,1965,284,,3956,4352,671,698,807,124,762,857,143,721,769,118,3,1,2,1772,1918,284,3521,847.4825929545649,,360.0,1152.506901758236,1371.6887199401237,,,614.7461178834766,614.9383256756844,615.2686287059873,371.9216590090112,118,36,33,33,1,1829
15,12500,9336,3164,3734,2801,2072,729,9336.0,4833,3039,1146,802,489,167,90,49,28,761,548,221,5,3,1,3175,1950,729,3482,423.85299039794705,,360.0,629.0165405541205,1044.4205032580485,1247.784139621749,1313.9659578035898,347.4017718093538,347.9201700777521,348.1814254890075,341.6842393418212,146,4,30,31,1,0
16,12500,8627,3873,3451,2588,2107,481,8627.0,4092,2855,937,783,516,161,662,481,169,563,405,124,4,3,2,2080,1450,481,4616,502.7838840405472,,360.0,859.0036584901886,1120.2344277209497,1326.6889731755605,1370.325336811939,416.5959883352078,417.15183249105195,417.23754677676624,318.0338671230838,135,27,30,22,1,0
17,12500,8065,4435,3226,2420,1808,611,8065.0,4564,4007,1153,1442,1311,386,423,407,113,160,139,42,6,5,1,2533,2145,611,2776,540.0797397209556,,360.0,900.4266459162907,1150.426645916307,1329.6084640981812,1385.2448277345638,499.06334789795596,500.6369409715491,497.9891054737135,458.6306639152708,126,19,63,7,1,0
18,12500,9177,3323,3671,2753,2246,507,9177.0,3984,3661,854,583,530,123,409,351,107,556,536,116,6,5,1,2430,2239,507,4001,463.4786452421023,,360.0,654.2508169367305,1086.3933577292507,1305.5751759111386,1351.5751759111542,386.6713784348529,389.04540440887894,388.8365299500045,375.4343654478396,143,18,25,25,1,0
19,12500,7669,4831,3068,2301,1934,366,,4972,4022,759,930,717,138,746,628,123,771,634,131,8,4,1,2517,2039,366,2747,581.5645487466071,,360.0,990.6911882834662,1199.9639155562438,1390.6002791926674,,540.7940616110726,541.6070486240596,541.7302087972198,480.25899667600595,120,30,36,31,1,154
20,12500,8055,4445,3222,2416,1755,662,8055.0,4970,4634,1120,466,439,108,816,735,182,779,737,168,12,3,0,2897,2720,662,1776,471.37198256109355,,360.0,639.1683900762038,1027.3109308687042,1186.9472945051223,1261.9472945051427,444.4110398251441,444.0640701281744,444.6924248333536,321.1924248333505,126,35,21,34,1,0
21,12500,7767,4733,3107,2330,2103,227,,5169,2901,512,1149,697,116,743,411,71,921,519,97,4,4,1,2352,1270,227,3918,587.0788174376253,,360.0,1002.7918791527127,1229.6100609709533,,,528.0563244404669,527.7093547434973,527.0511296352721,501.97688721102907,121,25,40,31,1,345
22,12500,8075,4425,3230,2422,1630,793,8075.0,5512,4602,1267,870,737,200,1006,910,222,229,196,52,1,2,0,3406,2757,793,1119,503.4746578029206,,360.0,846.9700023602678,1087.2860878213946,1250.4679060032634,1322.467906003288,487.52312311810266,487.4315646765442,486.8125170574966,419.56792831290636,127,43,37,10,1,0
23,12500,8547,3953,3419,2564,2089,475,,4865,2687,880,1009,576,163,550,281,115,706,399,126,14,13,1,2586,1418,475,4068,529.5840068415274,,360.0,899.3560029053132,1162.3629959123264,1367.181177730573,,464.4211633898572,466.79518936388325,464.66575213444594,462.0845833032771,134,19,35,25,1,4
24,12500,9068,3432,3627,2720,2168,553,9068.0,4348,2861,960,578,430,150,687,441,144,530,348,112,4,7,1,2549,1635,553,4331,460.9746900898673,,360.0,649.5391320767836,1073.8634910511182,1285.9544001420945,1336.1362183239298,380.21600106458396,379.47206167064456,380.1302867788697,342.06751621609806,141,26,24,20,1,0
25,12500,8116,4384,3246,2435,1883,552,8116.0,5296,3121,1014,893,540,183,933,543,180,633,379,99,1,0,0,2836,1659,552,3069,510.9793566949508,,360.0,856.6487079588695,1103.6164235765707,1289.7073326675381,1339.8891508493734,462.4587436190693,462.52779123811695,462.5093929697187,127.55484751516502,126,34,33,23,1,0
26,12500,8737,3763,3495,2621,2099,522,8737.0,3624,3400,1022,721,662,196,580,538,178,410,351,126,0,1,0,1913,1848,522,4454,484.0695906613136,,360.0,840.5552668087594,1097.05824673485,1302.7855194621877,1350.2400649167494,398.2639071891163,398.4221322973414,397.7115262367354,282.49117991638576,137,26,32,18,1,0
27,12500,8139,4361,3256,2442,1966,475,8139.0,4894,3764,896,713,565,149,682,514,141,822,636,131,4,4,0,2673,2045,475,2946,503.86543620677423,,360.0,848.973755207235,1095.4855410706962,1289.0309956162116,1332.3037228889536,457.49403331032386,457.7161112324018,457.5964142627048,437.2161112324012,128,27,29,32,1,0
28,12500,7189,5311,2876,2157,1792,364,,3768,3525,1008,896,810,237,489,457,138,1041,963,269,5,6,0,1337,1289,364,4199,600.776676201635,,360.0,1005.6541327326919,1216.654132732747,1379.5632236418935,,533.468515127819,534.3154848247888,534.5094242187282,519.9973030066066,113,22,39,46,1,30
29,12500,8345,4155,3338,2504,2212,291,8345.0,4318,3680,561,950,794,107,703,594,97,426,398,65,13,7,1,2226,1887,291,3941,523.4681726157137,,360.0,881.3224433936563,1138.7769888482087,1354.8678979391864,1381.2315343028317,461.24595153929306,461.9208433141849,461.8875099808515,457.8351290284705,131,28,38,18,1,0
30,12500,8341,4159,3336,2502,2004,499,8341.0,4357,4496,864,418,447,107,613,679,117,825,801,140,5,6,1,2496,2563,499,2783,519.1655239739449,,360.0,873.6344875641566,1130.907214836886,1328.0890330187663,1373.361760291509,477.9252245076333,478.94708597949483,478.61678294919176,449.1455708279788,130,29,20,36,1,0
31,12500,7035,5465,2814,2110,1750,361,,5596,4057,788,1071,765,155,1395,1003,206,456,338,66,5,5,0,2669,1946,361,2059,621.1845307830182,,360.0,1038.3510333453437,1245.169215163591,1404.2601242545543,,589.963705894125,590.2243119547311,590.1052643356835,576.736433166852,110,53,40,18,1,298
32,12500,7680,4820,3072,2304,1899,405,7680.0,5614,4084,799,948,658,138,599,413,96,1069,738,160,0,1,0,2998,2274,405,2003,563.1819877538093,,360.0,926.9284598672366,1166.3663386551448,1353.9117932006582,1390.6390659279434,532.5356308697735,532.7802196143623,533.0022975364402,487.0477520818935,121,23,35,40,1,0
33,12500,7592,4908,3037,2278,1599,678,7592.0,4928,3067,1406,949,596,263,580,351,176,1066,636,289,1,1,0,2332,1483,678,3099,522.4848743797096,,360.0,857.5414291859222,1089.5301238245981,1249.802851097375,1311.4392147337596,472.86050788424666,473.74081091454974,474.3483866721255,360.42262909636514,119,23,37,40,1,0
34,12500,7754,4746,3102,2326,1829,497,,3718,2818,1305,755,614,298,689,535,238,781,562,272,0,2,0,1493,1105,497,4659,584.4833211973069,,360.0,999.4713008833847,1225.7440281561685,1392.1076645198616,,509.67034215104206,510.12553695623683,509.86428154498145,367.26125124194755,121,30,34,33,1,300
35,12500,7954,4546,3182,2386,1978,408,7954.0,5351,4337,748,649,541,88,667,546,107,981,822,145,0,0,0,3054,2428,408,2064,548.1794557462821,,360.0,911.9914290229309,1158.718701750226,1353.5368835684692,1390.627792659391,517.0947838582342,517.1447838582343,517.1114505249009,0.0,124,27,26,39,0,0
36,12500,7634,4866,3054,2290,1877,413,,4188,3337,940,828,650,170,747,654,172,823,631,182,5,1,3,1785,1401,413,4035,594.0696759636279,,360.0,1012.2740288912621,1235.4558470731438,1406.0013016186565,,532.505361189818,532.1774391118959,532.835664220121,463.7280884625433,119,32,33,33,1,371
37,12500,8063,4437,3225,2419,1905,514,8063.0,4640,2836,1084,735,496,161,864,473,213,792,500,195,5,2,1,2244,1365,514,3940,530.4576483052246,,360.0,883.0374405294776,1132.8556223476648,1320.946531438633,1367.6738041659216,470.53094032049273,470.1506372901897,470.4809403204927,407.58332127287235,126,31,28,30,1,0
38,12500,7550,4950,3020,2265,1774,491,7550.0,4586,3970,1011,1287,1153,288,604,495,131,469,420,101,1,1,0,2225,1901,491,2933,542.6810089114833,,360.0,886.5243497633162,1122.342531581501,1298.433440672465,1343.160713399753,496.513682086278,496.6909548135507,495.9803487529446,295.92277299536363,118,25,55,20,1,0
39,12500,7068,5432,2827,2120,1866,255,,3931,3302,767,751,638,144,942,825,198,950,807,170,3,4,0,1285,1028,255,4500,636.7712748401804,,360.0,1070.137831927424,1277.8651046547625,,,565.6349292968877,564.9433708553292,563.9197777817361,528.5106868726442,110,40,31,39,1,668
40,12500,8544,3956,3418,2563,2120,443,8544.0,4821,2865,831,846,493,132,847,500,142,550,329,114,3,0,0,2575,1543,443,3983,506.18491070738224,,360.0,860.9027745235643,1120.4858747566568,1328.2131474839953,1368.3949656658272,442.385187910236,442.8345385595867,443.25055587560405,227.14298011802256,133,30,30,20,1,0
41,12500,7867,4633,3147,2360,1694,666,7867.0,5489,4428,1177,692,559,151,807,648,209,740,656,148,11,9,3,3239,2556,666,1406,495.28417622205717,,360.0,659.2053906738676,1057.6862764547238,1226.6862764547764,1287.2317310002516,476.4638002549202,476.56618120730116,475.82224181336176,470.6289517700715,124,34,29,31,1,0
42,12500,8432,4068,3373,2530,2213,316,,3723,3421,661,903,810,145,535,499,105,525,446,95,4,1,0,1756,1665,316,4695,545.0711833540903,,360.0,923.5836134822032,1183.5836134822375,1399.6745225732152,,469.74002056841056,469.71750974589975,469.13179546018546,400.3993279277164,131,23,38,22,1,203
43,12500,8292,4208,3317,2488,2200,287,8292.0,5424,3063,546,922,480,80,764,436,72,859,482,107,6,0,0,2873,1665,287,3467,507.5814795840361,,360.0,856.6809802799149,1107.0446166435388,1321.8627984617888,1348.0446166436159,452.98030920678326,452.8779282544023,452.4809585574326,313.9636425401131,130,26,30,29,1,0
44,12500,8761,3739,3504,2628,2034,595,8761.0,4462,2512,1109,505,321,119,365,213,101,1137,681,292,1,2,2,2454,1295,595,4417,505.4383655217235,,360.0,865.0532702511864,1133.8251816730942,1333.55245440043,1387.7342725822666,437.42580106422673,437.511515349941,437.56151534994103,363.2554547438787,137,14,19,43,1,0
45,12500,8546,3954,3418,2564,2049,515,8546.0,4975,4709,857,972,926,169,580,584,124,273,258,48,13,6,1,3137,2935,515,1959,468.4649889418585,,360.0,646.2341173734598,1053.8032315925427,1254.9850497744244,1301.8941406835313,439.1624855840504,438.85123017279494,438.95361112517594,438.4518795234443,133,26,42,12,1,0
46,12500,8348,4152,3339,2504,2020,485,8348.0,5478,4497,793,741,569,107,311,289,43,1023,884,157,12,15,1,3391,2740,485,1732,472.6727359777414,,360.0,646.4701265578816,1048.503459891182,1247.1398235276083,1291.1398235276233,448.17780008864787,448.64381740466524,449.2853758462237,441.3020425128901,131,13,29,42,1,0
47,12500,9269,3231,3708,2781,2107,673,9269.0,4574,4246,1022,669,633,161,667,654,157,137,119,29,1,2,2,3100,2838,673,2658,445.07722298408385,,360.0,637.7962707384672,1059.3960376382042,1265.850583092815,1326.941492183745,392.7566185023345,392.2260990218149,391.7869215326375,359.55120724692216,145,30,30,6,1,0
48,12500,8554,3946,3422,2566,1919,647,8554.0,4931,2731,1112,811,436,159,727,413,166,720,361,138,6,7,2,2667,1514,647,3726,500.8847245698841,,360.0,855.2550054360574,1113.772487953529,1303.1361243172248,1361.8633970445176,445.30838002078565,443.90621551862114,444.6168215792272,399.8319730943779,133,27,29,25,1,0
49,12500,9036,3464,3614,2711,1796,915,9036.0,4348,4042,1443,584,565,198,333,316,123,581,557,207,0,0,0,2850,2604,915,2667,421.2630814521193,,360.0,622.9326901993022,1025.595394161965,1188.868121434748,1286.9590305256854,379.1415264062005,379.02247878715286,379.4194484841226,0.0,141,16,27,27,0,0
50,12500,8483,4017,3393,2545,1905,640,8483.0,4977,3404,1048,600,432,99,718,507,162,752,582,145,10,8,2,2897,1875,640,3071,513.9624916930835,,360.0,871.3678597460953,1132.554926837617,1320.645835928585,1378.827654110423,468.91313344469967,468.99884773041396,468.9631334446997,457.7427871243531,133,28,23,30,1,0
51,12500,8045,4455,3218,2414,1905,508,8045.0,4879,4088,928,616,519,106,492,414,103,1088,887,211,11,8,0,2672,2260,508,2605,523.2545300798328,,360.0,869.3232401412812,1118.7611189291567,1306.8520280201249,1353.0338462019588,482.70622546233824,483.1895587956716,483.67808693419977,466.68955879567113,126,21,25,44,1,0
52,12500,7669,4831,3068,2301,1850,450,7669.0,3409,3436,1102,606,655,203,668,674,210,784,764,235,15,13,4,1336,1330,450,4553,566.6838410495026,,360.0,932.8025805233658,1171.8934896143078,1354.893489614365,1395.80258052347,497.0712827664571,495.927992723167,497.69617454134885,486.71803601321005,120,32,30,36,1,0
53,12500,8001,4499,3200,2400,2100,301,,3993,2882,774,470,318,98,856,602,163,1022,743,212,9,6,0,1636,1213,301,4851,574.6728185743782,,360.0,990.6852702745867,1223.8670884564583,,,496.6108141562707,497.19999164544816,496.57574922120574,471.3484764939323,125,33,18,40,1,354
54,12500,8274,4226,3310,2482,1995,487,8274.0,4178,3796,948,1008,1017,247,639,518,138,314,267,76,1,1,0,2216,1993,487,3578,531.4564400142896,,360.0,894.0664426777414,1149.6188902302033,1345.8916175029924,1390.0734356848257,475.3373105180655,475.1267044574594,475.30397718473216,349.8085226392745,129,26,46,14,1,0
55,12500,8536,3964,3414,2561,1950,611,8536.0,5238,4169,966,929,783,182,457,366,80,621,440,93,6,7,0,3225,2573,611,2127,493.2759452753114,,360.0,846.145905821684,1098.3890293647912,1290.4799384557607,1346.1163020921433,460.67370423384244,460.39578215592036,460.24102025115843,459.8607172208554,133,19,38,24,1,0
56,12500,8147,4353,3259,2444,1867,577,8147.0,4943,3789,1010,1059,819,199,877,662,183,278,203,49,17,5,2,2712,2100,577,2758,515.7808279437465,,360.0,862.6707462349596,1112.9391611533638,1297.5755247897853,1349.9391611534395,475.9728533528137,475.956186686147,474.22371915367944,411.8486109285699,127,35,42,11,1,0
57,12500,8871,3629,3548,2661,2365,297,8871.0,4712,3056,525,752,446,67,646,419,78,683,444,82,7,4,1,2624,1743,297,4207,491.9706712961706,,360.0,852.5234771438743,1117.1948058151934,1347.1038967243576,1374.0129876334577,411.5797085091185,410.9548167342267,411.7511370805471,404.3236479030577,138,23,26,25,1,0
58,12500,8568,3932,3427,2570,1714,857,8568.0,4711,3805,1382,766,558,200,366,280,104,763,650,219,12,12,2,2804,2305,857,2602,455.17106211902416,,360.0,633.4000054719443,1033.5342119493866,1189.3523937676216,1282.17057558583,400.17104686377604,399.4937741365033,399.89312478585396,399.840743833473,134,15,31,33,1,0
59,12500,8794,3706,3518,2638,2181,457,8794.0,4978,4239,725,828,688,128,607,532,91,403,355,49,16,9,0,3124,2655,457,2558,451.475940686565,,360.0,634.40446533531,1040.4910620718701,1253.672880253756,1295.3092438901338,396.4913022669168,396.4389213145359,396.36987369548825,376.785891011505,138,25,33,17,1,0
60,12500,7531,4969,3012,2259,1591,669,7531.0,5127,4526,1211,761,619,185,854,747,177,770,656,176,10,10,4,2732,2494,669,1636,552.0803992329178,,360.0,902.7759128477494,1138.0486401204894,1297.5940946659932,1358.503185575105,530.4655855497704,531.867750051935,531.4874470216319,517.2889621731466,118,36,32,33,1,0
61,12500,8805,3695,3522,2642,2059,582,8805.0,4003,3839,1009,608,586,149,475,451,120,580,560,154,1,7,4,2339,2235,582,3649,486.6431789733661,,360.0,845.1509854075049,1105.4501792464825,1307.5410883374554,1360.4501792465644,416.74627793603514,416.2969272866845,417.2832909230481,340.20904849880355,137,21,27,26,1,0
