,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
0,12100,7470,4630,2988,2241,1939,302,7470.0,4860,4500,551,724,716,73,580,516,73,956,866,100,9,14,3,2591,2388,302,2189,537.4127880764714,1136.356658845829,360.0,873.940158306105,1107.8463325640525,1327.8098450017965,1355.3876443136653,504.5655845648442,504.9288532758177,504.75403887163037,497.712831027397,116,24,31,39,1,0
1,12100,8730,3370,3492,2619,1826,793,8730.0,4563,3604,1258,587,499,175,404,316,113,597,497,176,2,3,1,2973,2289,793,2675,452.10473428305846,1104.503525449698,360.0,633.1011281659485,1036.3768785152417,1285.7528496451412,1357.9605237419867,397.7812534288126,398.0941389436225,396.9116171924183,316.04250834134604,137,17,26,26,1,0
2,12100,7716,4384,3086,2315,1811,504,,3996,4193,964,741,859,216,731,746,165,422,425,79,0,0,0,2102,2163,504,2947,558.7779318217732,1243.2541621986193,360.0,920.9267861170075,1161.6865533188802,1407.8727875912111,,512.6736881821646,512.4976823997234,511.07161968551134,0.0,120,33,37,19,0,481
3,12100,7139,4961,2856,2142,1876,265,,3200,3294,804,627,655,160,1011,1073,253,484,558,124,6,8,2,1072,1000,265,4802,634.7806362484515,1362.1882652350594,360.0,1071.290135626138,1281.0372405236844,,,559.68650581168,558.7380008170011,560.2106258877569,527.9484118519088,111,47,29,24,1,1626
4,12100,7136,4964,2854,2141,1698,443,,5348,3271,925,1410,819,259,826,568,133,503,336,87,10,10,3,2599,1538,443,2556,573.0766680568486,1234.9871530505438,360.0,924.6233045086161,1149.647909238326,1389.980912325438,,534.2486878265964,534.1253464940088,533.4810696428877,528.0523594951356,111,31,50,19,1,220
5,12100,7228,4872,2891,2168,1614,555,7228.0,4987,3321,1119,854,555,197,673,444,153,1042,713,211,13,14,3,2405,1595,555,2673,542.787028740816,1186.8613998534017,360.0,874.320660525889,1101.590975899025,1348.6490040293013,1399.1112510031915,504.2623693897186,504.160055262163,502.17758648761935,491.58153390797366,113,26,33,40,1,0
6,12100,7653,4447,3061,2296,1851,445,7653.0,3979,3984,888,702,634,143,456,491,110,845,863,189,5,8,1,1971,1988,445,3249,529.5232118569089,1170.1394413042253,360.0,867.1534658073203,1106.077037262089,1352.0973382663838,1392.3168686973777,481.1500542662376,480.695887352428,479.7794939445738,469.0110777053671,120,22,30,38,1,0
7,12100,7848,4252,3139,2354,1688,667,,3987,3625,1283,648,582,205,448,405,131,781,742,273,16,14,7,2094,1882,667,3205,518.0123254372663,1194.885907747867,360.0,858.3060392219477,1099.4122329877478,1363.3412564508433,,466.4349896438514,466.8390588828894,466.923163076713,465.11956429068186,123,20,29,36,1,155
8,12100,7967,4133,3187,2390,1728,662,7967.0,4259,3590,1220,715,613,214,718,560,199,517,432,144,10,10,1,2299,1975,662,3031,491.3090531421351,1140.6620457464144,360.0,656.864141257141,1055.859427490493,1312.4183395224495,1372.1671919277806,445.1425182763114,445.2510559475032,443.6943523614329,440.27341429133554,125,30,31,22,1,0
9,12100,7656,4444,3062,2297,1681,616,,4627,3383,1237,674,523,184,808,587,251,716,515,186,0,0,0,2429,1758,616,2853,521.9903617084904,1187.8147582051442,360.0,858.1429275531418,1091.943204942232,1355.5913129391085,,476.73390468866285,476.9253657671277,476.6970158317259,0.0,120,33,28,29,0,18
10,12100,7814,4286,3126,2344,1807,537,,4222,3809,975,851,812,183,114,118,25,1013,939,230,0,1,0,2244,1939,537,3094,534.8212630502846,1188.524710851333,360.0,883.054871041934,1126.2164087536314,1368.359279279804,,485.1427942194094,485.91169166437845,485.9026699849229,403.46767102512064,123,6,37,44,1,81
11,12100,7571,4529,3028,2271,1619,653,7571.0,5478,4816,1098,875,783,207,630,596,121,645,536,114,12,7,3,3316,2894,653,708,491.00395936825646,1095.4622414617413,360.0,648.9344163110632,1030.8386445751908,1258.0084147006235,1317.2021582724826,484.569073752695,483.11494466401535,483.46092676002417,471.40446500750306,118,27,38,26,1,0
12,12100,8794,3306,3518,2638,2185,453,8794.0,4169,4284,724,599,642,109,340,338,55,561,545,106,4,6,1,2665,2753,453,2923,472.204715899212,1109.350043525365,360.0,655.5371295905795,1076.921726889077,1323.3996466805036,1364.3481825576175,413.29877335421895,413.8360318053115,413.94885358119467,344.9741238598553,137,15,27,25,1,0
13,12100,7373,4727,2949,2212,1745,467,,4320,3196,1056,783,590,200,566,448,143,993,730,242,17,11,4,1961,1417,467,3528,543.041624340293,1215.946622824715,360.0,879.9709226746758,1110.7577219634331,1376.0204599767965,,488.9709577037818,489.04544957110403,487.89020240503703,479.0631477911503,116,24,32,40,1,95
14,12100,8419,3681,3368,2526,1879,646,8419.0,3817,4035,1048,750,790,181,14,18,2,825,871,217,4,7,2,2224,2349,646,3200,474.3257947376113,1116.400802072625,360.0,649.9244090806177,1059.3421490643943,1302.2935898931185,1361.220687343625,399.68806126553613,416.8628180181797,416.6318788782089,372.6008451175194,130,1,35,39,1,0
