,tracking_number,pallet_id,scac,partition,received_ts,inducted_ts,sorted_ts,current_queue
9896,PKG003519,61,TLMD,3AB,222.71452339801533,298.07080045429575,1231.8011655326022,queue_tlmd_final_sort
9897,PKG003525,61,TLMD,3AB,222.71452339801533,298.4344368179321,1231.9829837144205,queue_tlmd_final_sort
9898,PKG003527,61,TLMD,3AB,222.71452339801533,298.5201511036464,1231.9829837144205,queue_tlmd_final_sort
9899,PKG003528,61,TLMD,3AB,222.71452339801533,298.53681777031306,1232.1648018962387,queue_tlmd_final_sort
9900,PKG003550,62,TLMD,3AB,224.04785673134867,299.67772686122214,1232.1648018962387,queue_tlmd_final_sort
9901,PKG003548,61,TLMD,3AB,222.71452339801533,299.64439352788884,1232.346620078057,queue_tlmd_final_sort
9902,PKG003551,62,TLMD,3AB,224.04785673134867,299.6967744802698,1232.346620078057,queue_tlmd_final_sort
9903,PKG003560,62,TLMD,3AB,224.04785673134867,299.90564893914427,1232.5284382598752,queue_tlmd_final_sort
9904,PKG003568,62,TLMD,3AB,224.04785673134867,300.2859519694473,1232.5284382598752,queue_tlmd_final_sort
9905,PKG003572,62,TLMD,3AB,224.04785673134867,300.38833292182824,1232.7102564416934,queue_tlmd_final_sort
9906,PKG003597,62,TLMD,3AB,224.04785673134867,301.7071640906595,1232.7102564416934,queue_tlmd_final_sort
9907,PKG003602,62,TLMD,3AB,224.04785673134867,302.0874671209625,1232.8920746235117,queue_tlmd_final_sort
9908,PKG003621,63,TLMD,3AB,225.38119006468202,303.74699093048633,1232.8920746235117,queue_tlmd_final_sort
9909,PKG003622,63,TLMD,3AB,225.38119006468202,303.763657597153,1233.07389280533,queue_tlmd_final_sort
9910,PKG003638,63,TLMD,3AB,225.38119006468202,304.0374671209625,1233.07389280533,queue_tlmd_final_sort
9911,PKG003647,63,TLMD,3AB,225.38119006468202,304.19222902572443,1233.2557109871482,queue_tlmd_final_sort
9912,PKG003652,63,TLMD,3AB,225.38119006468202,304.2779433114387,1233.2557109871482,queue_tlmd_final_sort
9913,PKG003661,63,TLMD,3AB,225.38119006468202,304.43270521620065,1233.4375291689664,queue_tlmd_final_sort
9914,PKG003665,63,TLMD,3AB,225.38119006468202,304.49937188286725,1233.4375291689664,queue_tlmd_final_sort
9915,PKG003676,64,TLMD,3AB,226.71452339801536,304.7353026187981,1233.6193473507847,queue_tlmd_final_sort
