,tracking_number,pallet_id,scac,partition,received_ts,inducted_ts,sorted_ts,current_queue
0,PKG000001,1,UPSN,UPSN,53.34772204839695,54.76676966744458,55.14707269774761,queue_national_carrier_sort
1,PKG000008,1,UPSN,UPSN,53.34772204839695,54.8858172864922,55.2827869834619,queue_national_carrier_sort
2,PKG000014,1,UPSN,UPSN,53.34772204839695,55.023912524587445,55.42088222155714,queue_national_carrier_sort
3,PKG000015,1,UPSN,UPSN,53.34772204839695,55.04057919125411,55.43754888822381,queue_national_carrier_sort
4,PKG000018,1,UPSN,UPSN,53.34772204839695,55.109626810301734,55.51070906138398,queue_national_carrier_sort
5,PKG000025,1,UPSN,UPSN,53.34772204839695,55.28105538173031,55.661358412033344,queue_national_carrier_sort
6,PKG000026,1,UPSN,UPSN,53.34772204839695,55.28105538173031,55.78451858519351,queue_national_carrier_sort
7,PKG000027,1,FDEG,FDEG,53.34772204839695,55.29772204839698,55.801185251860176,queue_national_carrier_sort
8,PKG000028,1,UPSN,UPSN,53.34772204839695,55.31438871506364,55.874345425020344,queue_national_carrier_sort
9,PKG000031,1,FDEG,FDEG,53.34772204839695,55.383436334111266,56.02499477566971,queue_national_carrier_sort
10,PKG000032,1,USPS,USPS,53.34772204839695,55.40010300077793,56.14815494882988,queue_national_carrier_sort
11,PKG000034,1,UPSN,UPSN,53.34772204839695,55.45248395315889,56.16482161549654,queue_national_carrier_sort
12,PKG000039,1,UPSN,UPSN,53.34772204839695,55.554864905539844,56.23798178865671,queue_national_carrier_sort
13,PKG000040,1,USPS,USPS,53.34772204839695,55.57153157220651,56.38863113930608,queue_national_carrier_sort
14,PKG000042,1,UPSN,UPSN,53.34772204839695,55.62391252458747,56.511791312466244,queue_national_carrier_sort
15,PKG000047,1,USPS,USPS,53.34772204839695,55.72629347696842,56.52845797913291,queue_national_carrier_sort
16,PKG000049,2,USPS,USPS,54.68105538173029,56.100103000777914,56.60161815229308,queue_national_carrier_sort
17,PKG000050,2,UPSN,UPSN,54.68105538173029,56.100103000777914,56.752267502942445,queue_national_carrier_sort
18,PKG000052,2,UPSN,UPSN,54.68105538173029,56.100103000777914,56.87542767610261,queue_national_carrier_sort
19,PKG000053,2,UPSN,UPSN,54.68105538173029,56.1858172864922,56.892094342769276,queue_national_carrier_sort
20,PKG000056,2,USPS,USPS,54.68105538173029,56.219150619825534,56.965254515929445,queue_national_carrier_sort
21,PKG000057,2,UPSN,UPSN,54.68105538173029,56.27153157220649,57.11590386657881,queue_national_carrier_sort
22,PKG000058,2,UPSN,UPSN,54.68105538173029,56.27153157220649,57.23906403973898,queue_national_carrier_sort
23,PKG000062,2,FDEG,FDEG,54.68105538173029,56.35724585792078,57.25573070640564,queue_national_carrier_sort
24,PKG000063,2,UPSN,UPSN,54.68105538173029,56.373912524587446,57.32889087956581,queue_national_carrier_sort
25,PKG000073,2,FDEG,FDEG,54.68105538173029,56.61438871506365,57.47954023021518,queue_national_carrier_sort
26,PKG000074,2,FDEG,FDEG,54.68105538173029,56.61438871506365,57.602700403375344,queue_national_carrier_sort
27,PKG000076,2,USPS,USPS,54.68105538173029,56.64772204839698,57.61936707004201,queue_national_carrier_sort
28,PKG000083,2,USPS,USPS,54.68105538173029,56.80248395315889,57.69252724320218,queue_national_carrier_sort
29,PKG000087,2,USPS,USPS,54.68105538173029,56.88819823887318,57.843176593851545,queue_national_carrier_sort
30,PKG000088,2,FDEG,FDEG,54.68105538173029,56.904864905539846,57.96633676701171,queue_national_carrier_sort
31,PKG000093,2,USPS,USPS,54.68105538173029,57.04296014363509,57.98300343367838,queue_national_carrier_sort
32,PKG000098,2,USPS,USPS,54.68105538173029,57.12867442934938,58.056163606838545,queue_national_carrier_sort
33,PKG000100,2,UPSN,UPSN,54.68105538173029,57.16200776268271,58.20681295748791,queue_national_carrier_sort
34,PKG000105,3,USPS,USPS,56.014388715063625,57.43343633411125,58.32997313064808,queue_national_carrier_sort
35,PKG000106,3,UPSN,UPSN,56.014388715063625,57.51915061982554,58.346639797314744,queue_national_carrier_sort
36,PKG000107,3,USPS,USPS,56.014388715063625,57.51915061982554,58.41979997047491,queue_national_carrier_sort
37,PKG000108,3,UPSN,UPSN,56.014388715063625,57.535817286492204,58.57044932112428,queue_national_carrier_sort
38,PKG000112,3,USPS,USPS,56.014388715063625,57.62153157220649,58.693609494284445,queue_national_carrier_sort
39,PKG000113,3,FDEG,FDEG,56.014388715063625,57.63819823887316,58.71027616095111,queue_national_carrier_sort
40,PKG000114,3,FDEG,FDEG,56.014388715063625,57.690579191254116,58.78343633411128,queue_national_carrier_sort
41,PKG000115,3,UPSN,UPSN,56.014388715063625,57.690579191254116,58.934085684760646,queue_national_carrier_sort
42,PKG000120,3,UPSN,UPSN,56.014388715063625,57.79296014363507,59.05724585792081,queue_national_carrier_sort
43,PKG000121,3,UPSN,UPSN,56.014388715063625,57.80962681030174,59.07391252458748,queue_national_carrier_sort
44,PKG000126,3,FDEG,FDEG,56.014388715063625,57.94772204839698,59.147072697747646,queue_national_carrier_sort
45,PKG000128,3,UPSN,UPSN,56.014388715063625,57.96438871506365,59.29772204839701,queue_national_carrier_sort
46,PKG000132,3,USPS,USPS,56.014388715063625,58.05010300077794,59.42088222155718,queue_national_carrier_sort
47,PKG000133,3,USPS,USPS,56.014388715063625,58.0667696674446,59.437548888223844,queue_national_carrier_sort
48,PKG000134,3,USPS,USPS,56.014388715063625,58.11915061982556,59.51070906138401,queue_national_carrier_sort
49,PKG000136,3,FDEG,FDEG,56.014388715063625,58.13581728649223,59.66135841203338,queue_national_carrier_sort
50,PKG000138,3,USPS,USPS,56.014388715063625,58.20486490553985,59.784518585193545,queue_national_carrier_sort
51,PKG000139,3,FDEG,FDEG,56.014388715063625,58.20486490553985,59.80118525186021,queue_national_carrier_sort
52,PKG000144,3,USPS,USPS,56.014388715063625,58.307245857920805,59.87434542502038,queue_national_carrier_sort
53,PKG000145,3,FDE,FDE,56.014388715063625,58.32391252458747,60.02499477566975,queue_national_carrier_sort
54,PKG000147,3,USPS,USPS,56.014388715063625,58.37629347696843,60.14815494882991,queue_national_carrier_sort
55,PKG000155,4,FDEG,FDEG,57.34772204839696,58.766769667444585,60.16482161549658,queue_national_carrier_sort
56,PKG000156,4,USPS,USPS,57.34772204839696,58.766769667444585,60.23798178865675,queue_national_carrier_sort
57,PKG000160,4,FDEG,FDEG,57.34772204839696,58.852483953158874,60.38863113930611,queue_national_carrier_sort
58,PKG000161,4,FDEG,FDEG,57.34772204839696,58.86915061982554,60.51179131246628,queue_national_carrier_sort
59,PKG000163,4,USPS,USPS,57.34772204839696,58.93819823887316,60.528457979132945,queue_national_carrier_sort
60,PKG000164,4,UPSN,UPSN,57.34772204839696,58.93819823887316,60.60161815229311,queue_national_carrier_sort
61,PKG000168,4,UPSN,UPSN,57.34772204839696,59.02391252458745,60.75226750294248,queue_national_carrier_sort
62,PKG000169,4,USPS,USPS,57.34772204839696,59.04057919125412,60.875427676102646,queue_national_carrier_sort
63,PKG000170,4,USPS,USPS,57.34772204839696,59.05724585792078,60.89209434276931,queue_national_carrier_sort
64,PKG000171,4,USPS,USPS,57.34772204839696,59.10962681030174,60.96525451592948,queue_national_carrier_sort
65,PKG000177,4,USPS,USPS,57.34772204839696,59.212007762682695,61.11590386657885,queue_national_carrier_sort
66,PKG000181,4,UPSN,UPSN,57.34772204839696,59.297722048396984,61.23906403973901,queue_national_carrier_sort
67,PKG000184,4,FDEG,FDEG,57.34772204839696,59.36676966744461,61.25573070640568,queue_national_carrier_sort
68,PKG000186,4,USPS,USPS,57.34772204839696,59.40010300077794,61.32889087956585,queue_national_carrier_sort
69,PKG000188,4,USPS,USPS,57.34772204839696,59.4524839531589,61.479540230215214,queue_national_carrier_sort
70,PKG000189,4,UPSN,UPSN,57.34772204839696,59.46915061982556,61.60270040337538,queue_national_carrier_sort
71,PKG000192,4,USPS,USPS,57.34772204839696,59.538198238873186,61.619367070042045,queue_national_carrier_sort
72,PKG000193,4,FDEG,FDEG,57.34772204839696,59.55486490553985,61.692527243202214,queue_national_carrier_sort
73,PKG000208,5,USPS,USPS,58.681055381730296,60.10010300077792,61.84317659385158,queue_national_carrier_sort
74,PKG000214,5,UPSN,UPSN,58.681055381730296,60.202483953158875,61.96633676701175,queue_national_carrier_sort
75,PKG000216,5,USPS,USPS,58.681055381730296,60.2715315722065,61.98300343367841,queue_national_carrier_sort
76,PKG000219,5,USPS,USPS,58.681055381730296,60.30486490553983,62.05616360683858,queue_national_carrier_sort
77,PKG000221,5,USPS,USPS,58.681055381730296,60.35724585792079,62.20681295748795,queue_national_carrier_sort
78,PKG000226,5,UPSN,UPSN,58.681055381730296,60.45962681030174,62.32997313064811,queue_national_carrier_sort
79,PKG000228,5,UPSN,UPSN,58.681055381730296,60.528674429349365,62.34663979731478,queue_national_carrier_sort
80,PKG000230,5,UPSN,UPSN,58.681055381730296,60.54534109601603,62.41979997047495,queue_national_carrier_sort
81,PKG000231,5,USPS,USPS,58.681055381730296,60.5620077626827,62.570449321124315,queue_national_carrier_sort
82,PKG000232,5,UPSN,UPSN,58.681055381730296,60.614388715063654,62.69360949428448,queue_national_carrier_sort
83,PKG000235,5,USPS,USPS,58.681055381730296,60.647722048396986,62.710276160951146,queue_national_carrier_sort
84,PKG000239,5,USPS,USPS,58.681055381730296,60.733436334111275,62.783436334111315,queue_national_carrier_sort
85,PKG000245,5,USPS,USPS,58.681055381730296,60.87153157220652,62.93408568476068,queue_national_carrier_sort
86,PKG000247,5,USPS,USPS,58.681055381730296,60.90486490553985,63.05724585792085,queue_national_carrier_sort
87,PKG000250,5,USPS,USPS,58.681055381730296,60.973912524587476,63.07391252458751,queue_national_carrier_sort
88,PKG000253,5,UPSN,UPSN,58.681055381730296,61.0429601436351,63.14707269774768,queue_national_carrier_sort
89,PKG000256,5,UPSN,UPSN,58.681055381730296,61.12867442934939,63.29772204839705,queue_national_carrier_sort
90,PKG000257,5,FDEG,FDEG,58.681055381730296,61.12867442934939,63.420882221557214,queue_national_carrier_sort
91,PKG000263,5,USPS,USPS,58.681055381730296,61.24772204839701,63.43754888822388,queue_national_carrier_sort
92,PKG000267,5,UPSN,UPSN,58.681055381730296,61.3334363341113,63.51070906138405,queue_national_carrier_sort
93,PKG000279,6,USPS,USPS,60.01438871506363,61.55724585792083,63.661358412033415,queue_national_carrier_sort
94,PKG000280,6,USPS,USPS,60.01438871506363,61.5739125245875,63.78451858519358,queue_national_carrier_sort
95,PKG000286,6,USPS,USPS,60.01438871506363,61.67629347696845,63.80118525186025,queue_national_carrier_sort
96,PKG000287,6,UPSN,UPSN,60.01438871506363,61.69296014363512,63.874345425020415,queue_national_carrier_sort
97,PKG000288,6,FDEG,FDEG,60.01438871506363,61.72867442934941,64.02499477566978,queue_national_carrier_sort
98,PKG000292,6,FDEG,FDEG,60.01438871506363,61.77867442934941,64.14815494882994,queue_national_carrier_sort
99,PKG000304,6,FDEG,FDEG,60.01438871506363,61.98581728649228,64.1648216154966,queue_national_carrier_sort
100,PKG000306,6,UPSN,UPSN,60.01438871506363,62.01915061982561,64.23798178865678,queue_national_carrier_sort
101,PKG000310,6,UPSN,UPSN,60.01438871506363,62.08819823887323,64.38863113930614,queue_national_carrier_sort
102,PKG000316,6,FDEG,FDEG,60.01438871506363,62.19057919125419,64.5117913124663,queue_national_carrier_sort
103,PKG000322,6,USPS,USPS,60.01438871506363,62.29296014363514,64.52845797913297,queue_national_carrier_sort
104,PKG000324,6,USPS,USPS,60.01438871506363,62.328674429349434,64.60161815229314,queue_national_carrier_sort
105,PKG000325,6,FDEG,FDEG,60.01438871506363,62.3453410960161,64.7522675029425,queue_national_carrier_sort
106,PKG000328,7,USPS,USPS,61.34772204839697,63.71200776268277,64.87542767610266,queue_national_carrier_sort
107,PKG000337,7,USPS,USPS,61.34772204839697,63.90010300077801,64.89209434276933,queue_national_carrier_sort
108,PKG000338,7,FDEG,FDEG,61.34772204839697,63.916769667444676,64.9652545159295,queue_national_carrier_sort
109,PKG000341,7,USPS,USPS,61.34772204839697,63.9858172864923,65.11590386657886,queue_national_carrier_sort
110,PKG000342,7,UPSN,UPSN,61.34772204839697,64.00248395315896,65.23906403973902,queue_national_carrier_sort
111,PKG000343,7,UPSN,UPSN,61.34772204839697,64.05486490553992,65.25573070640569,queue_national_carrier_sort
112,PKG000344,7,USPS,USPS,61.34772204839697,64.05486490553992,65.32889087956586,queue_national_carrier_sort
113,PKG000347,7,UPSN,UPSN,61.34772204839697,64.10010300077792,65.47954023021522,queue_national_carrier_sort
114,PKG000348,7,USPS,USPS,61.34772204839697,64.1405791912542,65.60270040337538,queue_national_carrier_sort
115,PKG000349,7,FDEG,FDEG,61.34772204839697,64.1405791912542,65.61936707004205,queue_national_carrier_sort
116,PKG000355,7,USPS,USPS,61.34772204839697,64.24296014363516,65.69252724320222,queue_national_carrier_sort
117,PKG000356,7,USPS,USPS,61.34772204839697,64.25962681030184,65.84317659385158,queue_national_carrier_sort
118,PKG000367,7,UPSN,UPSN,61.34772204839697,64.44772204839707,65.96633676701174,queue_national_carrier_sort
119,PKG000371,7,FDEG,FDEG,61.34772204839697,64.5167696674447,65.9830034336784,queue_national_carrier_sort
120,PKG000374,7,UPSN,UPSN,61.34772204839697,64.56915061982565,66.05616360683858,queue_national_carrier_sort
121,PKG000375,7,UPSN,UPSN,61.34772204839697,64.58581728649231,66.20681295748794,queue_national_carrier_sort
122,PKG000377,7,UPSN,UPSN,61.34772204839697,64.61915061982565,66.3299731306481,queue_national_carrier_sort
123,PKG000379,7,UPSN,UPSN,61.34772204839697,64.65486490553994,66.34663979731477,queue_national_carrier_sort
124,PKG000382,7,USPS,USPS,61.34772204839697,64.70486490553994,66.41979997047494,queue_national_carrier_sort
125,PKG000388,8,UPSN,UPSN,62.6810553817303,64.82629347696852,66.5704493211243,queue_national_carrier_sort
126,PKG000392,8,UPSN,UPSN,62.6810553817303,64.87629347696851,66.69360949428446,queue_national_carrier_sort
127,PKG000394,8,FDEG,FDEG,62.6810553817303,64.9120077626828,66.71027616095112,queue_national_carrier_sort
128,PKG000395,8,USPS,USPS,62.6810553817303,64.92867442934947,66.7834363341113,queue_national_carrier_sort
129,PKG000400,8,UPSN,UPSN,62.6810553817303,65.01438871506376,66.93408568476066,queue_national_carrier_sort
130,PKG000404,8,USPS,USPS,62.6810553817303,65.08343633411138,67.05724585792082,queue_national_carrier_sort
131,PKG000408,8,USPS,USPS,62.6810553817303,65.16915061982567,67.07391252458748,queue_national_carrier_sort
132,PKG000410,8,FDEG,FDEG,62.6810553817303,65.18581728649234,67.14707269774766,queue_national_carrier_sort
133,PKG000411,8,UPSN,UPSN,62.6810553817303,65.20248395315902,67.29772204839702,queue_national_carrier_sort
134,PKG000418,8,FDEG,FDEG,62.6810553817303,65.34057919125425,67.42088222155718,queue_national_carrier_sort
135,PKG000420,8,USPS,USPS,62.6810553817303,65.35724585792092,67.43754888822384,queue_national_carrier_sort
136,PKG000421,8,FDEG,FDEG,62.6810553817303,65.3739125245876,67.51070906138402,queue_national_carrier_sort
137,PKG000427,8,USPS,USPS,62.6810553817303,65.47629347696854,67.66135841203338,queue_national_carrier_sort
138,PKG000429,8,UPSN,UPSN,62.6810553817303,65.51200776268283,67.78451858519354,queue_national_carrier_sort
139,PKG000435,8,USPS,USPS,62.6810553817303,65.61438871506378,67.8011852518602,queue_national_carrier_sort
140,PKG000438,9,USPS,USPS,64.01438871506363,66.98105538173044,67.87434542502038,queue_national_carrier_sort
141,PKG000440,9,UPSN,UPSN,64.01438871506363,67.01676966744473,68.02499477566974,queue_national_carrier_sort
142,PKG000444,9,UPSN,UPSN,64.01438871506363,67.10248395315902,68.1481549488299,queue_national_carrier_sort
143,PKG000449,9,FDEG,FDEG,64.01438871506363,67.23819823887331,68.16482161549656,queue_national_carrier_sort
144,PKG000450,9,USPS,USPS,64.01438871506363,67.23819823887331,68.23798178865674,queue_national_carrier_sort
145,PKG000454,9,USPS,USPS,64.01438871506363,67.3239125245876,68.3886311393061,queue_national_carrier_sort
146,PKG000468,9,USPS,USPS,64.01438871506363,67.61676966744476,68.51179131246626,queue_national_carrier_sort
147,PKG000470,9,UPSN,UPSN,64.01438871506363,67.66676966744475,68.52845797913292,queue_national_carrier_sort
148,PKG000473,9,USPS,USPS,64.01438871506363,67.75248395315904,68.6016181522931,queue_national_carrier_sort
149,PKG000474,9,UPSN,UPSN,64.01438871506363,67.75248395315904,68.75226750294246,queue_national_carrier_sort
150,PKG000475,9,USPS,USPS,64.01438871506363,67.76915061982571,68.87542767610262,queue_national_carrier_sort
151,PKG000477,9,UPSN,UPSN,64.01438871506363,67.83819823887333,68.89209434276928,queue_national_carrier_sort
152,PKG000480,9,FDEG,FDEG,64.01438871506363,67.87391252458762,68.96525451592946,queue_national_carrier_sort
153,PKG000483,9,USPS,USPS,64.01438871506363,67.94057919125429,69.11590386657882,queue_national_carrier_sort
154,PKG000485,9,USPS,USPS,64.01438871506363,68.00962681030191,69.23906403973898,queue_national_carrier_sort
155,PKG000488,9,UPSN,UPSN,64.01438871506363,68.0453410960162,69.25573070640564,queue_national_carrier_sort
156,PKG000495,10,USPS,USPS,65.34772204839696,68.18105538173049,69.32889087956582,queue_national_carrier_sort
157,PKG000496,10,UPSN,UPSN,65.34772204839696,68.19772204839715,69.47954023021518,queue_national_carrier_sort
158,PKG000500,10,USPS,USPS,65.34772204839696,68.26676966744478,69.60270040337534,queue_national_carrier_sort
159,PKG000501,10,USPS,USPS,65.34772204839696,68.28343633411144,69.619367070042,queue_national_carrier_sort
160,PKG000502,10,UPSN,UPSN,65.34772204839696,68.30010300077811,69.69252724320218,queue_national_carrier_sort
161,PKG000504,10,UPSN,UPSN,65.34772204839696,68.35248395315907,69.84317659385154,queue_national_carrier_sort
162,PKG000505,10,UPSN,UPSN,65.34772204839696,68.35248395315907,69.9663367670117,queue_national_carrier_sort
163,PKG000508,10,USPS,USPS,65.34772204839696,68.40248395315906,69.98300343367836,queue_national_carrier_sort
164,PKG000511,10,UPSN,UPSN,65.34772204839696,68.45486490554002,70.05616360683854,queue_national_carrier_sort
165,PKG000513,10,UPSN,UPSN,65.34772204839696,68.48819823887335,70.2068129574879,queue_national_carrier_sort
166,PKG000515,10,USPS,USPS,65.34772204839696,68.52391252458764,70.32997313064806,queue_national_carrier_sort
167,PKG000524,10,UPSN,UPSN,65.34772204839696,68.69534109601622,70.34663979731472,queue_national_carrier_sort
168,PKG000525,10,UPSN,UPSN,65.34772204839696,68.69534109601622,70.4197999704749,queue_national_carrier_sort
169,PKG000526,10,USPS,USPS,65.34772204839696,68.71200776268289,70.57044932112426,queue_national_carrier_sort
170,PKG000527,10,UPSN,UPSN,65.34772204839696,68.72867442934955,70.69360949428442,queue_national_carrier_sort
171,PKG000529,10,USPS,USPS,65.34772204839696,68.78105538173051,70.71027616095108,queue_national_carrier_sort
172,PKG000531,10,FDEG,FDEG,65.34772204839696,68.79772204839718,70.78343633411126,queue_national_carrier_sort
173,PKG000537,10,USPS,USPS,65.34772204839696,68.90010300077813,70.93408568476062,queue_national_carrier_sort
174,PKG000540,10,UPSN,UPSN,65.34772204839696,68.95248395315909,71.05724585792078,queue_national_carrier_sort
175,PKG000543,10,USPS,USPS,65.34772204839696,69.00248395315909,71.07391252458744,queue_national_carrier_sort
176,PKG000544,10,UPSN,UPSN,65.34772204839696,69.03819823887338,71.14707269774762,queue_national_carrier_sort
177,PKG000546,10,UPSN,UPSN,65.34772204839696,69.05486490554004,71.29772204839698,queue_national_carrier_sort
178,PKG000554,10,USPS,USPS,65.34772204839696,69.20962681030196,71.42088222155714,queue_national_carrier_sort
179,PKG000556,11,UPSN,UPSN,66.68105538173029,69.22629347696862,71.4375488882238,queue_national_carrier_sort
180,PKG000558,11,UPSN,UPSN,66.68105538173029,69.25962681030195,71.51070906138398,queue_national_carrier_sort
181,PKG000559,11,FDEG,FDEG,66.68105538173029,69.29534109601624,71.66135841203334,queue_national_carrier_sort
182,PKG000560,11,FDEG,FDEG,66.68105538173029,69.29534109601624,71.7845185851935,queue_national_carrier_sort
183,PKG000565,11,USPS,USPS,66.68105538173029,69.38105538173053,71.80118525186016,queue_national_carrier_sort
184,PKG000568,11,UPSN,UPSN,66.68105538173029,69.43105538173053,71.87434542502034,queue_national_carrier_sort
185,PKG000569,11,UPSN,UPSN,66.68105538173029,69.46676966744482,72.0249947756697,queue_national_carrier_sort
186,PKG000571,11,USPS,USPS,66.68105538173029,69.48343633411149,72.14815494882986,queue_national_carrier_sort
187,PKG000574,11,UPSN,UPSN,66.68105538173029,69.55248395315911,72.16482161549652,queue_national_carrier_sort
188,PKG000577,11,USPS,USPS,66.68105538173029,69.58581728649244,72.2379817886567,queue_national_carrier_sort
189,PKG000578,11,UPSN,UPSN,66.68105538173029,69.60248395315911,72.38863113930606,queue_national_carrier_sort
190,PKG000579,11,USPS,USPS,66.68105538173029,69.6381982388734,72.51179131246622,queue_national_carrier_sort
191,PKG000581,11,USPS,USPS,66.68105538173029,69.65486490554007,72.52845797913288,queue_national_carrier_sort
192,PKG000582,11,USPS,USPS,66.68105538173029,69.67153157220673,72.60161815229306,queue_national_carrier_sort
193,PKG000589,11,UPSN,UPSN,66.68105538173029,69.80962681030198,72.75226750294242,queue_national_carrier_sort
194,PKG000591,11,UPSN,UPSN,66.68105538173029,69.82629347696864,72.87542767610257,queue_national_carrier_sort
195,PKG000593,11,USPS,USPS,66.68105538173029,69.85962681030198,72.89209434276924,queue_national_carrier_sort
196,PKG000595,11,USPS,USPS,66.68105538173029,69.89534109601627,72.96525451592942,queue_national_carrier_sort
197,PKG000596,11,UPSN,UPSN,66.68105538173029,69.91200776268293,73.11590386657878,queue_national_carrier_sort
198,PKG000602,11,USPS,USPS,66.68105538173029,70.01438871506389,73.23906403973893,queue_national_carrier_sort
199,PKG000605,11,USPS,USPS,66.68105538173029,70.06676966744485,73.2557307064056,queue_national_carrier_sort
200,PKG000606,11,FDEG,FDEG,66.68105538173029,70.08343633411151,73.32889087956578,queue_national_carrier_sort
201,PKG002265,42,FDEG,FDEG,87.41342923877681,88.91819114353872,89.29849417384175,queue_national_carrier_sort
202,PKG002268,42,USPS,USPS,87.41342923877681,88.95152447687205,89.34849417384174,queue_national_carrier_sort
203,PKG002269,42,USPS,USPS,87.41342923877681,89.00390542925301,89.38420845955604,queue_national_carrier_sort
204,PKG002275,42,UPSN,UPSN,87.41342923877681,89.10628638163396,89.50325607860366,queue_national_carrier_sort
205,PKG002276,42,FDEG,FDEG,87.41342923877681,89.12295304830063,89.6621305374781,queue_national_carrier_sort
206,PKG002277,42,UPSN,UPSN,87.41342923877681,89.17533400068159,89.7121305374781,queue_national_carrier_sort
207,PKG002279,42,UPSN,UPSN,87.41342923877681,89.19200066734825,89.7478448231924,queue_national_carrier_sort
208,PKG002284,42,UPSN,UPSN,87.41342923877681,89.29438161972921,89.86689244224002,queue_national_carrier_sort
209,PKG002285,42,FDEG,FDEG,87.41342923877681,89.34676257211017,90.02576690111447,queue_national_carrier_sort
210,PKG002292,42,FDEG,FDEG,87.41342923877681,89.46581019115779,90.07576690111446,queue_national_carrier_sort
211,PKG002293,42,UPSN,UPSN,87.41342923877681,89.51819114353874,90.11148118682875,queue_national_carrier_sort
212,PKG002299,42,FDEG,FDEG,87.41342923877681,89.6205720959197,90.23052880587638,queue_national_carrier_sort
213,PKG002303,42,UPSN,UPSN,87.41342923877681,89.70628638163399,90.38940326475083,queue_national_carrier_sort
214,PKG002306,42,UPSN,UPSN,87.41342923877681,89.77533400068161,90.43940326475082,queue_national_carrier_sort
215,PKG002307,42,UPSN,UPSN,87.41342923877681,89.79200066734828,90.47511755046511,queue_national_carrier_sort
216,PKG002308,42,FDEG,FDEG,87.41342923877681,89.80866733401494,90.59416516951273,queue_national_carrier_sort
217,PKG002309,42,FDEG,FDEG,87.41342923877681,89.8610482863959,90.75303962838719,queue_national_carrier_sort
218,PKG002310,42,FDEG,FDEG,87.41342923877681,89.8610482863959,90.80303962838718,queue_national_carrier_sort
219,PKG002311,42,USPS,USPS,87.41342923877681,89.87771495306256,90.83875391410147,queue_national_carrier_sort
220,PKG002314,42,FDEG,FDEG,87.41342923877681,89.94676257211019,90.9578015331491,queue_national_carrier_sort
221,PKG002329,43,FDEG,FDEG,88.74676257211014,90.33723876258634,91.11667599202354,queue_national_carrier_sort
222,PKG002330,43,FDEG,FDEG,88.74676257211014,90.33723876258634,91.16667599202354,queue_national_carrier_sort
223,PKG002332,43,UPSN,UPSN,88.74676257211014,90.37057209591967,91.20239027773783,queue_national_carrier_sort
224,PKG002334,43,UPSN,UPSN,88.74676257211014,90.42295304830063,91.32143789678545,queue_national_carrier_sort
225,PKG002335,43,FDEG,FDEG,88.74676257211014,90.4396197149673,91.4803123556599,queue_national_carrier_sort
226,PKG002336,43,USPS,USPS,88.74676257211014,90.45628638163396,91.5303123556599,queue_national_carrier_sort
227,PKG002343,43,USPS,USPS,88.74676257211014,90.61104828639587,91.5660266413742,queue_national_carrier_sort
228,PKG002354,43,FDEG,FDEG,88.74676257211014,90.85152447687207,91.68507426042181,queue_national_carrier_sort
229,PKG002360,43,FDEG,FDEG,88.74676257211014,90.97057209591969,91.84394871929626,queue_national_carrier_sort
230,PKG002361,43,UPSN,UPSN,88.74676257211014,91.02295304830065,91.89394871929626,queue_national_carrier_sort
231,PKG002362,43,UPSN,UPSN,88.74676257211014,91.02295304830065,91.92966300501055,queue_national_carrier_sort
232,PKG002366,43,USPS,USPS,88.74676257211014,91.10866733401494,92.04871062405817,queue_national_carrier_sort
233,PKG002377,44,UPSN,UPSN,90.08009590544347,91.60152447687204,92.20758508293262,queue_national_carrier_sort
234,PKG002378,44,UPSN,UPSN,90.08009590544347,91.61819114353871,92.25758508293262,queue_national_carrier_sort
235,PKG002380,44,UPSN,UPSN,90.08009590544347,91.67057209591967,92.29329936864691,queue_national_carrier_sort
236,PKG002383,44,USPS,USPS,90.08009590544347,91.75628638163396,92.41234698769453,queue_national_carrier_sort
237,PKG002384,44,USPS,USPS,90.08009590544347,91.75628638163396,92.57122144656898,queue_national_carrier_sort
238,PKG002391,44,USPS,USPS,90.08009590544347,91.92771495306253,92.62122144656898,queue_national_carrier_sort
239,PKG002394,44,USPS,USPS,90.08009590544347,91.96104828639587,92.65693573228327,queue_national_carrier_sort
240,PKG002396,44,FDEG,FDEG,90.08009590544347,92.01342923877682,92.7759833513309,queue_national_carrier_sort
241,PKG002401,44,USPS,USPS,90.08009590544347,92.11581019115778,92.93485781020534,queue_national_carrier_sort
242,PKG002405,44,USPS,USPS,90.08009590544347,92.20152447687207,92.98485781020534,queue_national_carrier_sort
243,PKG002406,44,USPS,USPS,90.08009590544347,92.21819114353873,93.02057209591963,queue_national_carrier_sort
244,PKG002421,44,FDEG,FDEG,90.08009590544347,92.54438161972922,93.13961971496725,queue_national_carrier_sort
245,PKG002423,44,UPSN,UPSN,90.08009590544347,92.61342923877685,93.2984941738417,queue_national_carrier_sort
246,PKG002424,44,USPS,USPS,90.08009590544347,92.61342923877685,93.3484941738417,queue_national_carrier_sort
247,PKG002430,44,UPSN,UPSN,90.08009590544347,92.73247685782447,93.38420845955599,queue_national_carrier_sort
248,PKG002435,45,UPSN,UPSN,91.4134292387768,92.83247685782442,93.50325607860361,queue_national_carrier_sort
249,PKG002436,45,USPS,USPS,91.4134292387768,92.87057209591971,93.66213053747806,queue_national_carrier_sort
250,PKG002440,45,FDEG,FDEG,91.4134292387768,92.92057209591971,93.71213053747806,queue_national_carrier_sort
251,PKG002442,45,USPS,USPS,91.4134292387768,92.956286381634,93.74784482319235,queue_national_carrier_sort
