,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3C_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PACKAGES_TLMD
0,12100,7470,4630,2988,2241,1939,302,7470.0,4860,4500,551,724,716,73,580,516,73,956,866,100,9,14,3,2591,2388,302,2189,537.0060014793839,,360.0,872.3369837850962,1105.505218127407,1297.6969095942652,1325.4236576334765,503.79761227777277,503.9272256890761,503.0666489394673,496.5674133530238,116,24,31,39,1,0
1,12100,8730,3370,3492,2619,1826,793,8730.0,4563,3604,1258,587,499,175,404,316,113,597,497,176,2,3,1,2973,2289,793,2675,452.50489733212055,,360.0,634.5027550588234,1039.410774606794,1220.7455364617776,1292.8156137417147,397.3953723636958,399.0981761545222,398.8766495337647,320.3002734847321,137,17,26,26,1,0
2,12100,7716,4384,3086,2315,1811,504,7716.0,3996,4193,964,741,859,216,731,746,165,422,425,79,0,0,0,2102,2163,504,2947,557.6540607118915,,360.0,917.387799274833,1157.3443614072096,1337.2316703009176,1383.7358444259478,512.4218196294156,511.98540470457027,509.92686437204065,0.0,120,33,37,19,0,0
3,12100,7139,4961,2856,2142,1876,265,,3200,3294,804,627,655,160,1011,1073,253,484,558,124,6,8,2,1072,1000,265,4802,634.9358479621014,,360.0,1066.5118437715648,1276.2123106947258,,,559.064782464174,558.9404198727727,558.8924608563055,539.2869808107215,111,47,29,24,1,701
4,12100,7136,4964,2854,2141,1698,443,7136.0,5348,3271,925,1410,819,259,826,568,133,503,336,87,10,10,3,2599,1538,443,2556,571.748686087439,,360.0,923.7990288780005,1148.1625768025742,1317.8025338043742,1359.0796390074704,531.7815905553502,532.0246366132319,532.3585281903694,531.116945276202,111,31,50,19,1,0
5,12100,7228,4872,2891,2168,1614,555,7228.0,4987,3321,1119,854,555,197,673,444,153,1042,713,211,13,14,3,2405,1595,555,2673,543.0562685575615,,360.0,874.0410237859387,1100.3279057950149,1261.703845902447,1313.4533187975144,502.7125419288973,503.3566143073723,501.2761378685038,494.64791102889785,113,26,33,40,1,0
6,12100,7653,4447,3061,2296,1851,445,7653.0,3979,3984,888,702,634,143,456,491,110,845,863,189,5,8,1,1971,1988,445,3249,535.2253349227044,,360.0,878.2700536818144,1117.626762307798,1300.5444418002978,1340.9160472657302,486.2524963900436,486.56309906231286,486.3377396696094,461.6623118897035,120,22,30,38,1,0
7,12100,7848,4252,3139,2354,1688,667,7848.0,3987,3625,1283,648,582,205,448,405,131,781,742,273,16,14,7,2094,1882,667,3205,517.3722279099783,,360.0,858.5790119165418,1099.9900422866128,1269.7005386584729,1330.783818398956,467.50418174278366,468.01641023205315,467.9123706830964,463.5581616306508,123,20,29,36,1,0
8,12100,7967,4133,3187,2390,1728,662,7967.0,4259,3590,1220,715,613,214,718,560,199,517,432,144,10,10,1,2299,1975,662,3031,493.2439276332103,,360.0,658.5002186353104,1060.026327911111,1232.6122045185932,1294.0803105660618,445.668019437764,446.3453853372609,445.5142156787833,439.09823027278253,125,30,31,22,1,0
9,12100,7656,4444,3062,2297,1681,616,7656.0,4627,3383,1237,674,523,184,808,587,251,716,515,186,0,0,0,2429,1758,616,2853,519.5283582274963,,360.0,855.2536935944173,1088.6219469670782,1256.4785635154176,1311.1722518132208,473.1863492188171,473.767290447156,473.6370638245355,0.0,120,33,28,29,0,0
