,tracking_number,pallet_id,scac,partition,received_ts,inducted_ts,sorted_ts,current_queue
0,PKG000004,1,FDEG,FDEG,31.389812760167715,32.80886037921534,33.23916340951837,queue_national_carrier_sort
1,PKG000006,1,FDEG,FDEG,31.389812760167715,32.89457466492963,33.29154436189933,queue_national_carrier_sort
2,PKG000007,1,USPS,USPS,31.389812760167715,32.911241331596294,33.30821102856599,queue_national_carrier_sort
3,PKG000011,1,USPS,USPS,31.389812760167715,32.99695561731058,33.39392531428028,queue_national_carrier_sort
4,PKG000012,1,USPS,USPS,31.389812760167715,33.01362228397725,33.602799773154736,queue_national_carrier_sort
5,PKG000016,1,USPS,USPS,31.389812760167715,33.09933656969154,33.65518072553569,queue_national_carrier_sort
6,PKG000018,1,USPS,USPS,31.389812760167715,33.151717522072495,33.67184739220236,queue_national_carrier_sort
7,PKG000019,1,USPS,USPS,31.389812760167715,33.16838418873916,33.75756167791665,queue_national_carrier_sort
8,PKG000021,1,FDEG,FDEG,31.389812760167715,33.237431807786784,33.9664361367911,queue_national_carrier_sort
9,PKG000022,1,UPSN,UPSN,31.389812760167715,33.237431807786784,34.01881708917206,queue_national_carrier_sort
10,PKG000023,1,USPS,USPS,31.389812760167715,33.25409847445345,34.035483755838726,queue_national_carrier_sort
11,PKG000026,1,FDEG,FDEG,31.389812760167715,33.32314609350107,34.121198041553015,queue_national_carrier_sort
12,PKG000028,1,FDEG,FDEG,31.389812760167715,33.356479426834404,34.33007250042747,queue_national_carrier_sort
13,PKG000034,1,USPS,USPS,31.389812760167715,33.49457466492965,34.38245345280843,queue_national_carrier_sort
14,PKG000048,1,FDEG,FDEG,31.389812760167715,33.78505085540585,34.39912011947509,queue_national_carrier_sort
15,PKG000049,1,FDEG,FDEG,31.389812760167715,33.83743180778681,34.48483440518938,queue_national_carrier_sort
16,PKG000054,1,UPSN,UPSN,31.389812760167715,33.923146093501096,34.69370886406384,queue_national_carrier_sort
17,PKG000056,1,USPS,USPS,31.389812760167715,33.95647942683443,34.746089816444794,queue_national_carrier_sort
18,PKG000057,1,UPSN,UPSN,31.389812760167715,34.008860379215385,34.76275648311146,queue_national_carrier_sort
19,PKG000061,2,USPS,USPS,32.72314609350105,34.142193712548675,34.84847076882575,queue_national_carrier_sort
20,PKG000063,2,FDEG,FDEG,32.72314609350105,34.227907998262964,35.0573452277002,queue_national_carrier_sort
21,PKG000064,2,USPS,USPS,32.72314609350105,34.227907998262964,35.10972618008116,queue_national_carrier_sort
22,PKG000066,2,USPS,USPS,32.72314609350105,34.261241331596295,35.12639284674783,queue_national_carrier_sort
23,PKG000072,2,USPS,USPS,32.72314609350105,34.39933656969154,35.212107132462116,queue_national_carrier_sort
24,PKG000073,2,UPSN,UPSN,32.72314609350105,34.41600323635821,35.42098159133657,queue_national_carrier_sort
25,PKG000074,2,FDEG,FDEG,32.72314609350105,34.43266990302487,35.47336254371753,queue_national_carrier_sort
26,PKG000077,2,FDEG,FDEG,32.72314609350105,34.5017175220725,35.49002921038419,queue_national_carrier_sort
27,PKG000080,2,USPS,USPS,32.72314609350105,34.57076514112012,35.57574349609848,queue_national_carrier_sort
28,PKG000081,2,FDEG,FDEG,32.72314609350105,34.587431807786785,35.78461795497294,queue_national_carrier_sort
29,PKG000082,2,UPSN,UPSN,32.72314609350105,34.60409847445345,35.836998907353895,queue_national_carrier_sort
30,PKG000083,2,FDEG,FDEG,32.72314609350105,34.65647942683441,35.85366557402056,queue_national_carrier_sort
31,PKG000086,2,USPS,USPS,32.72314609350105,34.68981276016774,35.93937985973485,queue_national_carrier_sort
32,PKG000091,2,USPS,USPS,32.72314609350105,34.82790799826299,36.148254318609304,queue_national_carrier_sort
33,PKG000102,2,FDEG,FDEG,32.72314609350105,35.032669903024896,36.20063527099026,queue_national_carrier_sort
34,PKG000107,2,USPS,USPS,32.72314609350105,35.17076514112014,36.21730193765693,queue_national_carrier_sort
35,PKG000111,2,USPS,USPS,32.72314609350105,35.25647942683443,36.303016223371216,queue_national_carrier_sort
36,PKG000120,3,FDEG,FDEG,34.056479426834386,35.577907998262965,36.51189068224567,queue_national_carrier_sort
37,PKG000122,3,USPS,USPS,34.056479426834386,35.64695561731059,36.56427163462663,queue_national_carrier_sort
38,PKG000124,3,UPSN,UPSN,34.056479426834386,35.663622283977254,36.580938301293294,queue_national_carrier_sort
39,PKG000129,3,USPS,USPS,34.056479426834386,35.76600323635821,36.66665258700758,queue_national_carrier_sort
40,PKG000131,3,USPS,USPS,34.056479426834386,35.81838418873917,36.87552704588204,queue_national_carrier_sort
41,PKG000132,3,USPS,USPS,34.056479426834386,35.83505085540583,36.927907998262995,queue_national_carrier_sort
42,PKG000133,3,USPS,USPS,34.056479426834386,35.8517175220725,36.94457466492966,queue_national_carrier_sort
43,PKG000135,3,FDEG,FDEG,34.056479426834386,35.904098474453455,37.03028895064395,queue_national_carrier_sort
44,PKG000136,3,UPSN,UPSN,34.056479426834386,35.92076514112012,37.239163409518405,queue_national_carrier_sort
45,PKG000144,3,FDEG,FDEG,34.056479426834386,36.0921937125487,37.29154436189936,queue_national_carrier_sort
46,PKG000146,3,USPS,USPS,34.056479426834386,36.16124133159632,37.30821102856603,queue_national_carrier_sort
47,PKG000154,3,UPSN,UPSN,34.056479426834386,36.3326699030249,37.39392531428032,queue_national_carrier_sort
48,PKG000157,3,USPS,USPS,34.056479426834386,36.36600323635823,37.60279977315477,queue_national_carrier_sort
49,PKG000158,3,FDEG,FDEG,34.056479426834386,36.41838418873919,37.65518072553573,queue_national_carrier_sort
