,Truck_1_Arrival,Truck_2_Arrival,Truck_3_Arrival,Truck_4_Arrival,Truck_5_Arrival,Truck_6_Arrival,Truck_7_Arrival,Truck_8_Arrival,Truck_9_Arrival,Truck_10_Arrival,Truck_11_Arrival,Truck_12_Arrival,Truck_13_Arrival,Truck_14_Arrival,Truck_15_Arrival,Truck_1_Volume,Truck_2_Volume,Truck_3_Volume,Truck_4_Volume,Truck_5_Volume,Truck_6_Volume,Truck_7_Volume,Truck_8_Volume,Truck_9_Volume,Truck_10_Volume,Truck_11_Volume,Truck_12_Volume,Truck_13_Volume,Truck_14_Volume,Truck_15_Volume
0,57.2700897649492,119.12194418347424,93.62874989089511,173.65408367303496,106.08004420778623,150.7111221698818,182.1161823908367,215.37261777656752,208.9584846914948,236.06160195409734,253.63674109327695,934.7193608197967,965.2643725903624,988.8566262281018,866.2358526735861,614,634,832,164,396,950,204,702,1222,1004,329,111,372,170,99
