time,queue_length
511,2899
512,2926
513,2944
514,2974
515,2998
516,3025
517,3052
518,3070
519,3100
520,3124
521,3151
522,3178
523,3196
524,3226
525,3250
526,3277
527,3304
528,3322
529,3352
530,3376
531,3403
532,3430
533,3448
534,3478
535,3502
536,3529
537,3556
538,3574
539,3604
540,3628
541,3655
542,3682
543,3700
544,3730
545,3754
546,3781
547,3808
548,3826
549,3856
550,3880
551,3907
552,3934
553,3952
554,3982
555,4006
556,4033
557,4060
558,4078
559,4108
560,4132
561,4159
562,4186
563,4204
564,4234
565,4258
566,4285
567,4312
568,4330
569,4360
570,4384
571,4411
572,4438
573,4456
574,4486
575,4510
576,4537
577,4564
578,4582
579,4612
580,4636
581,4663
582,4690
583,4708
584,4738
585,4762
586,4789
587,4816
588,4834
589,4864
590,4888
591,4915
592,4942
593,4960
594,4990
595,5014
596,5041
597,5068
598,5086
599,5116
600,5140
601,5167
602,5194
603,5212
604,5242
605,5258
606,5258
607,5258
608,5258
609,5258
610,5258
611,5258
612,5258
613,5258
614,5258
615,5258
616,5258
617,5258
618,5258
619,5258
620,5258
621,5258
622,5258
623,5258
624,5258
625,5258
626,5258
627,5258
628,5258
629,5258
630,5258
631,5258
632,5258
633,5258
634,5258
635,5258
636,5258
637,5258
638,5258
639,5258
640,5258
641,5258
642,5258
643,5258
644,5258
645,5258
646,5258
647,5258
648,5258
649,5258
650,5258
651,5258
652,5258
653,5258
654,5258
655,5258
656,5258
657,5258
658,5258
659,5258
660,5258
661,5258
662,5258
663,5258
664,5258
665,5258
666,5258
667,5258
668,5258
669,5258
670,5258
671,5258
672,5258
673,5258
674,5258
675,5258
676,5258
677,5258
678,5258
679,5258
680,5258
681,5258
682,5258
683,5258
684,5258
685,5258
686,5258
687,5258
688,5258
689,5258
690,5258
691,5258
692,5258
693,5258
694,5258
695,5258
696,5258
697,5258
698,5258
699,5258
700,5258
701,5258
702,5258
703,5258
704,5258
705,5258
706,5258
707,5258
708,5258
709,5258
710,5258
711,5258
712,5258
713,5258
714,5258
715,5258
716,5258
717,5258
718,5258
719,5258
720,5258
721,5258
722,5258
723,5258
724,5258
725,5258
726,5258
727,5258
728,5258
729,5258
730,5258
731,5258
732,5258
733,5258
734,5258
735,5258
736,5258
737,5258
738,5258
739,5258
740,5258
741,5258
742,5258
743,5258
744,5258
745,5258
746,5258
747,5258
748,5258
749,5258
750,5258
751,5258
752,5258
753,5258
754,5258
755,5258
756,5258
757,5258
758,5258
759,5258
760,5258
761,5258
762,5258
763,5258
764,5258
765,5258
766,5258
767,5258
768,5258
769,5258
770,5258
771,5258
772,5258
773,5258
774,5258
775,5258
776,5258
777,5258
778,5258
779,5258
780,5258
781,5267
782,5276
783,5285
784,5303
785,5312
786,5330
787,5339
788,5348
789,5366
790,5375
791,5393
792,5402
793,5411
794,5429
795,5438
796,5456
797,5465
798,5474
799,5492
800,5501
801,5519
802,5528
803,5537
804,5555
805,5564
806,5582
807,5591
808,5600
809,5618
810,5627
811,5638
812,5638
813,5638
814,5638
815,5638
816,5638
817,5638
818,5638
819,5638
820,5638
821,5638
822,5638
823,5638
824,5638
825,5638
826,5638
827,5638
828,5638
829,5638
830,5638
831,5638
832,5638
833,5638
834,5638
835,5638
836,5638
837,5638
838,5638
839,5638
840,5638
841,5638
842,5638
843,5638
844,5638
845,5638
846,5638
847,5638
848,5638
849,5638
850,5638
851,5638
852,5638
853,5638
854,5638
855,5638
856,5638
857,5638
858,5638
859,5638
860,5638
861,5638
862,5638
863,5638
864,5638
865,5638
866,5638
867,5638
868,5638
869,5638
870,5638
871,5638
872,5638
873,5638
874,5638
875,5638
876,5638
877,5638
878,5638
879,5638
880,5638
881,5638
882,5638
883,5638
884,5638
885,5638
886,5638
887,5638
888,5638
889,5638
890,5638
891,5638
892,5638
893,5638
894,5638
895,5638
896,5638
897,5638
898,5638
899,5638
900,5638
901,5638
902,5638
903,5638
904,5638
905,5638
906,5638
907,5638
908,5638
909,5638
910,5638
911,5638
912,5638
913,5638
914,5638
915,5638
916,5638
917,5638
918,5638
919,5638
920,5638
921,5638
922,5638
923,5638
924,5638
925,5638
926,5638
927,5638
928,5638
929,5638
930,5638
931,5638
932,5638
933,5638
934,5638
935,5638
936,5638
937,5638
938,5638
939,5638
940,5638
941,5638
942,5638
943,5638
944,5638
945,5638
946,5638
947,5638
948,5638
949,5638
950,5638
951,5638
952,5638
953,5638
954,5638
955,5638
956,5638
957,5638
958,5638
959,5638
960,5638
961,5638
962,5638
963,5638
964,5638
965,5638
966,5638
967,5638
968,5638
969,5638
970,5638
971,5638
972,5638
973,5638
974,5638
975,5638
976,5638
977,5638
978,5638
979,5638
980,5638
981,5638
982,5638
983,5638
984,5638
985,5638
986,5638
987,5638
988,5638
989,5638
990,5638
991,5638
992,5638
993,5638
994,5638
995,5638
996,5638
997,5638
998,5638
999,5638
1000,5638
1001,5638
1002,5638
1003,5638
1004,5638
1005,5638
1006,5638
1007,5638
1008,5638
1009,5638
1010,5638
1011,5638
1012,5638
1013,5638
1014,5638
1015,5638
1016,5638
1017,5638
1018,5638
1019,5638
1020,5638
1021,5638
1022,5638
1023,5638
1024,5638
1025,5638
1026,5638
1027,5638
1028,5638
1029,5638
1030,5638
1031,5638
1032,5638
1033,5638
1034,5638
1035,5638
1036,5642
1037,5652
1038,5662
1039,5672
1040,5682
1041,5692
1042,5702
1043,5712
1044,5722
1045,5732
1046,5742
1047,5752
1048,5762
1049,5772
1050,5782
1051,5792
1052,5802
1053,5812
1054,5822
1055,5832
1056,5842
1057,5852
1058,5862
1059,5872
1060,5882
1061,5892
1062,5902
1063,5912
1064,5922
1065,5932
1066,5942
1067,5952
1068,5962
1069,5972
1070,5982
1071,5992
1072,6002
1073,6012
1074,6022
1075,6032
1076,6042
1077,6052
1078,6059
1079,6059
1080,6059
1081,6059
1082,6059
1083,6059
1084,6059
1085,6059
1086,6059
1087,6059
1088,6059
1089,6059
1090,6059
1091,6059
1092,6059
1093,6059
1094,6059
1095,6059
1096,6059
1097,6059
1098,6059
1099,6059
1100,6059
1101,6059
1102,6059
1103,6059
1104,6059
1105,6059
1106,6059
1107,6059
1108,6059
1109,6059
1110,6059
1111,6059
1112,6059
1113,6059
1114,6059
1115,6059
1116,6059
1117,6059
1118,6059
1119,6059
1120,6059
1121,6059
1122,6059
1123,6059
1124,6059
1125,6059
1126,6059
1127,6059
1128,6059
1129,6059
1130,6059
1131,6059
1132,6059
1133,6059
1134,6059
1135,6059
1136,6059
1137,6059
1138,6059
1139,6059
1140,6059
1141,6059
1142,6059
1143,6059
1144,6059
1145,6059
1146,6059
1147,6059
1148,6059
1149,6059
1150,6059
1151,6059
1152,6059
1153,6059
1154,6059
1155,6059
1156,6059
1157,6059
1158,6059
1159,6059
1160,6059
1161,6059
1162,6059
1163,6059
1164,6059
1165,6059
1166,6059
1167,6059
1168,6059
1169,6059
1170,6059
1171,6059
1172,6059
1173,6059
1174,6059
1175,6059
1176,6059
1177,6059
1178,6059
1179,6059
1180,6059
1181,6059
1182,6059
1183,6059
1184,6059
1185,6059
1186,6059
1187,6059
1188,6059
1189,6059
1190,6059
1191,6059
1192,6059
1193,6059
1194,6059
1195,6059
1196,6059
1197,6059
1198,6059
1199,6059
1200,6059
1201,6059
1202,6059
1203,6059
1204,6059
1205,6059
1206,6059
1207,6059
1208,6059
1209,6059
1210,6059
1211,6059
1212,6059
1213,6059
1214,6059
1215,6059
1216,6059
1217,6059
1218,6059
1219,6059
1220,6059
1221,6059
1222,6059
1223,6059
1224,6059
1225,6059
1226,6059
1227,6059
1228,6059
1229,6059
1230,6059
1231,6059
1232,6059
1233,6059
1234,6059
1235,6059
1236,6059
1237,6059
1238,6059
1239,6059
1240,6059
1241,6059
1242,6059
1243,6059
1244,6059
1245,6059
1246,6059
1247,6059
1248,6059
1249,6059
1250,6059
1251,6059
1252,6059
1253,6059
1254,6059
1255,6059
1256,6059
1257,6059
1258,6059
1259,6059
1260,6059
1261,6059
1262,6059
1263,6059
1264,6059
1265,6059
1266,6059
1267,6059
1268,6059
1269,6059
1270,6059
1271,6059
1272,6059
1273,6059
1274,6059
1275,6059
1276,6059
1277,6059
1278,6059
1279,6059
1280,6059
1281,6059
1282,6059
1283,6059
1284,6059
1285,6059
1286,6059
1287,6059
1288,6059
1289,6059
1290,6059
1291,6059
1292,6059
1293,6059
1294,6059
1295,6059
1296,6059
1297,6059
1298,6059
1299,6059
1300,6059
1301,6059
1302,6059
1303,6059
1304,6059
1305,6059
1306,6059
1307,6059
1308,6059
1309,6059
1310,6059
1311,6059
1312,6059
1313,6059
1314,6059
1315,6059
1316,6059
1317,6059
1318,6059
1319,6059
1320,6059
1321,6059
1322,6059
1323,6059
1324,6059
1325,6059
1326,6059
1327,6059
1328,6059
1329,6059
1330,6059
1331,6059
1332,6059
1333,6059
1334,6059
1335,6059
1336,6059
1337,6059
1338,6059
1339,6059
1340,6059
1341,6059
1342,6059
1343,6059
1344,6059
1345,6059
1346,6059
1347,6059
1348,6059
1349,6059
1350,6059
1351,6059
1352,6059
1353,6059
1354,6059
1355,6059
1356,6059
1357,6059
1358,6059
1359,6059
1360,6059
1361,6059
1362,6059
1363,6059
1364,6059
1365,6059
1366,6059
1367,6059
1368,6059
1369,6059
1370,6059
1371,6059
1372,6059
1373,6059
1374,6059
1375,6059
1376,6059
1377,6059
1378,6059
1379,6059
